obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""148.5921""","=""0.0003""","=""148.592464""","=""0.000014""","=""910000""","=""3.4e+06""","=""5.6e-04""","=""1.10e-02""","=""-2.6""",E,"=""0.0000000""","=""8.34390893""","=""5s2.5p5""","=""2P*""","=""3/2""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""1/2""",4,2,,"=""T10324""","=""L368c164,L13998""",
"=""149.115830""","=""0.000024""","=""149.115824""","=""0.000014""","=""""","=""""","=""""","=""""","=""""",,"=""0.0000000""","=""8.31462383""","=""5s2.5p5""","=""2P*""","=""3/2""","=""5s2.5p4.(3P<2>).6p""","=""2[1]*""","=""3/2""",4,4,2P,"=""""","=""L22518""",
"=""149.2891""","=""0.0003""","=""149.288771""","=""0.000015""","=""5000000""","=""""","=""""","=""""","=""""",,"=""0.9426489""","=""9.24764049""","=""5s2.5p5""","=""2P*""","=""1/2""","=""5s2.5p4.(3P<1>).5d""","=""2[1]""","=""3/2""",2,4,,"=""""","=""L368c164,L13998""",
"=""150.7044""","=""0.0003""","=""150.704708""","=""0.000015""","=""4500000""","=""1.77e+07""","=""6.0e-03""","=""1.20e-01""","=""-1.62""",D,"=""0.0000000""","=""8.22696252""","=""5s2.5p5""","=""2P*""","=""3/2""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""3/2""",4,4,,"=""T1220""","=""L368c164,L13998""",
"=""151.4326""","=""0.0003""","=""151.432184""","=""0.000015""","=""2000000""","=""""","=""""","=""""","=""""",,"=""0.9426489""","=""9.13008932""","=""5s2.5p5""","=""2P*""","=""1/2""","=""5s2.5p4.(3P<0>).5d""","=""2[2]""","=""3/2""",2,4,,"=""""","=""L368c164,L13998""",
"=""151.4681""","=""0.0003""","=""151.468552""","=""0.000015""","=""4500000""","=""""","=""""","=""""","=""""",,"=""0.0000000""","=""8.18547461""","=""5s2.5p5""","=""2P*""","=""3/2""","=""5s2.5p4.(3P<2>).5d""","=""2[3]""","=""5/2""",4,6,,"=""""","=""L368c164,L13998""",
"=""151.8050""","=""0.0015""","=""151.803367""","=""0.000015""","=""15000000""","=""""","=""""","=""""","=""""",,"=""0.9426489""","=""9.11006974""","=""5s2.5p5""","=""2P*""","=""1/2""","=""5s2.5p4.(1D<2>).5d""","=""2[0]""","=""1/2""",2,2,,"=""""","=""L368c164,L13998""",
"=""152.27695""","=""0.00003""","=""152.276949""","=""0.000015""","=""""","=""""","=""""","=""""","=""""",,"=""0.0000000""","=""8.14202016""","=""5s2.5p5""","=""2P*""","=""3/2""","=""5s2.5p4.(3P<2>).6p""","=""2[3]*""","=""7/2""",4,8,2P,"=""""","=""L22518""",
"=""152.6451""","=""0.0003""","=""152.644539""","=""0.000016""","=""2400000""","=""""","=""""","=""""","=""""",,"=""0.9426489""","=""9.0650619""","=""5s2.5p5""","=""2P*""","=""1/2""","=""5s2.5p4.(3P<1>).5d""","=""2[1]""","=""1/2""",2,2,,"=""""","=""L368c164,L13998""",
"=""154.5797""","=""0.0003""","=""154.579227""","=""0.000016""","=""77000""","=""""","=""""","=""""","=""""",,"=""0.9426489""","=""8.96340311""","=""5s2.5p5""","=""2P*""","=""1/2""","=""5s2.5p4.(3P<2>).7s""","=""2[2]""","=""3/2""",2,4,,"=""""","=""L368c164,L13998""",
"=""158.2613""","=""0.0003""","=""158.261411""","=""0.000017""","=""1300000""","=""2.47e+08""","=""4.64e-02""","=""9.7e-01""","=""-0.73""",C,"=""0.0000000""","=""7.8341396""","=""5s2.5p5""","=""2P*""","=""3/2""","=""5s2.5p4.(3P<1>).6s""","=""2[1]""","=""1/2""",4,2,,"=""T8844""","=""L368c164,L13998""",
"=""159.3583""","=""0.0003""","=""159.358241""","=""0.000016""","=""4700000""","=""1.14e+08""","=""8.7e-02""","=""9.1e-01""","=""-0.76""",D,"=""0.9426489""","=""8.72286774""","=""5s2.5p5""","=""2P*""","=""1/2""","=""5s2.5p4.(3P<2>).5d""","=""2[2]""","=""3/2""",2,4,,"=""T1220""","=""L368c164,L13998""",
"=""161.7607""","=""0.0003""","=""161.760966""","=""0.000017""","=""4300000""","=""1.08e+08""","=""4.24e-02""","=""9.0e-01""","=""-0.77""",C,"=""0.0000000""","=""7.66465493""","=""5s2.5p5""","=""2P*""","=""3/2""","=""5s2.5p4.(3P<1>).6s""","=""2[1]""","=""3/2""",4,4,,"=""T8844""","=""L368c164,L13998""",
"=""163.9008""","=""0.0003""","=""163.900573""","=""0.000017""","=""190000""","=""""","=""""","=""""","=""""",,"=""0.9426489""","=""8.50724715""","=""5s2.5p5""","=""2P*""","=""1/2""","=""5s2.5p4.(3P<2>).5d""","=""2[0]""","=""1/2""",2,2,,"=""""","=""L368c164,L13998""",
"=""164.0783""","=""0.0003""","=""164.078045""","=""0.000017""","=""2300000""","=""2.06e+07""","=""1.67e-02""","=""1.80e-01""","=""-1.5""",E,"=""0.9426489""","=""8.49906503""","=""5s2.5p5""","=""2P*""","=""1/2""","=""5s2.5p4.(1D<2>).6s""","=""2[2]""","=""3/2""",2,4,,"=""T10324""","=""L368c164,L13998""",
"=""164.2140""","=""0.0003""","=""164.214199""","=""0.000018""","=""1700000""","=""3.7e+07""","=""7.5e-03""","=""1.62e-01""","=""-1.52""",D,"=""0.0000000""","=""7.55015091""","=""5s2.5p5""","=""2P*""","=""3/2""","=""5s2.5p4.(3P<0>).6s""","=""2[0]""","=""1/2""",4,2,,"=""T1220""","=""L368c164,L13998""",
"=""167.5177""","=""0.0003""","=""167.517690""","=""0.000018""","=""1400000""","=""""","=""""","=""""","=""""",,"=""0.9426489""","=""8.34390893""","=""5s2.5p5""","=""2P*""","=""1/2""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""1/2""",2,2,,"=""""","=""L368c164,L13998""",
"=""170.2071""","=""0.0003""","=""170.207112""","=""0.000019""","=""14000000""","=""2.05e+08""","=""1.78e-01""","=""2.00e+00""","=""-0.45""",D,"=""0.9426489""","=""8.22696252""","=""5s2.5p5""","=""2P*""","=""1/2""","=""5s2.5p4.(3P<2>).5d""","=""2[1]""","=""3/2""",2,4,,"=""T1220""","=""L368c164,L13998""",
"=""178.2761""","=""0.0003""","=""178.276282""","=""0.000021""","=""9700000""","=""2.97e+08""","=""1.42e-01""","=""3.32e+00""","=""-0.25""",C+,"=""0.0000000""","=""6.95460984""","=""5s2.5p5""","=""2P*""","=""3/2""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""",4,4,,"=""T8844""","=""L368c164,L13998""",
"=""179.9094""","=""0.0003""","=""179.909114""","=""0.000022""","=""4400000""","=""2.11e+08""","=""1.02e-01""","=""1.21e+00""","=""-0.69""",C,"=""0.9426489""","=""7.8341396""","=""5s2.5p5""","=""2P*""","=""1/2""","=""5s2.5p4.(3P<1>).6s""","=""2[1]""","=""1/2""",2,2,,"=""T1220""","=""L368c164,L13998""",
"=""183.0383""","=""0.0003""","=""183.038610""","=""0.000022""","=""60000000""","=""5.14e+06""","=""3.87e-03""","=""9.3e-02""","=""-1.81""",C+,"=""0.0000000""","=""6.77366366""","=""5s2.5p5""","=""2P*""","=""3/2""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""",4,6,,"=""T7336""","=""L368c164,L13998""",
"=""184.4454""","=""0.0003""","=""184.445236""","=""0.000022""","=""13000000""","=""1.40e+07""","=""1.43e-02""","=""1.74e-01""","=""-1.54""",D,"=""0.9426489""","=""7.66465493""","=""5s2.5p5""","=""2P*""","=""1/2""","=""5s2.5p4.(3P<1>).6s""","=""2[1]""","=""3/2""",2,4,,"=""T10324""","=""L368c164,L13998""",
"=""187.6418""","=""0.0003""","=""187.641560""","=""0.000023""","=""1700000""","=""2.9e+07""","=""1.51e-02""","=""1.87e-01""","=""-1.52""",D,"=""0.9426489""","=""7.55015091""","=""5s2.5p5""","=""2P*""","=""1/2""","=""5s2.5p4.(3P<0>).6s""","=""2[0]""","=""1/2""",2,2,,"=""T1220""","=""L368c164,L13998""",
"=""206.2292""","=""0.0005""","=""206.22922""","=""0.00003""","=""1600000""","=""1.26e+07""","=""1.61e-02""","=""2.19e-01""","=""-1.49""",D,"=""0.9426489""","=""6.95460984""","=""5s2.5p5""","=""2P*""","=""1/2""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""",2,4,,"=""T10324""","=""L368,L13998""",
"=""355.379""","=""0.004""","=""355.381""","=""0.004""","=""210w,i(I II?)""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""10.26243?""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).12p""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L13998""",
"=""359.742""","=""0.004""","=""359.7416""","=""0.0009""","=""64w""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""10.220143""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<1>).7p""","=""2[2]*""","=""3/2""",6,4,,"=""""","=""L13998""",
"=""359.832""","=""0.004""","=""359.83346""","=""0.00007""","=""190w""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""10.2192632""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<1>).7p""","=""2[1]*""","=""3/2""",6,4,,"=""""","=""L13998""",
"=""360.858""","=""0.004""","=""360.8570""","=""0.0008""","=""320w""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""10.209490""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).11p""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L13998""",
"=""362.575""","=""0.004""","=""362.57489""","=""0.00005""","=""310c""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""10.1932110""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<1>).7p""","=""2[2]*""","=""5/2""",6,6,,"=""""","=""L13998""",
"=""364.963""","=""0.004""","=""364.9622""","=""0.0005""","=""59w""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""10.170843""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).7f""","=""2[2]*""","=""3/2""",6,4,,"=""""","=""L13998""",
"=""365.018""","=""0.004""","=""365.0186""","=""0.0003""","=""180h""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""10.1703180""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).7f""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L13998""",
"=""369.147""","=""0.004""","=""369.14715""","=""0.00006""","=""440d""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""10.1323297""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<0>).7p""","=""2[1]*""","=""3/2""",6,4,,"=""""","=""L13998""",
"=""369.495""","=""0.004""","=""369.4959""","=""0.0006""","=""1100d""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""10.129159""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).10p""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L13998""",
"=""376.141""","=""0.004""","=""376.14183""","=""0.00024""","=""150w""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""10.0698724""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).6f""","=""2[2]*""","=""5/2""",6,6,,"=""""","=""L13998""",
"=""376.311""","=""0.004""","=""376.31085""","=""0.00007""","=""300w""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""10.0683919""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).6f""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L13998""",
"=""377.0358""","=""0.0020""","=""377.03419""","=""0.00004""","=""71""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""10.2430172""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<1>).7p""","=""2[1]*""","=""1/2""",4,2,,"=""""","=""L13998""",
"=""379.7763""","=""0.0020""","=""379.77753""","=""0.00008""","=""1000""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""10.2192632""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<1>).7p""","=""2[1]*""","=""3/2""",4,4,,"=""""","=""L13998""",
"=""382.199""","=""0.004""","=""382.19973""","=""0.00006""","=""1100d""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""10.0176272""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).9p""","=""2[1]*""","=""3/2""",6,4,,"=""""","=""L13998""",
"=""382.8321""","=""0.0020""","=""382.83257""","=""0.00005""","=""1300""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""10.1932110""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<1>).7p""","=""2[2]*""","=""5/2""",4,6,,"=""""","=""L13998""",
"=""384.2036""","=""0.0020""","=""384.20362""","=""0.00007""","=""2200""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""10.0007077""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).9p""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L13998""",
"=""384.750""","=""0.004""","=""384.75013""","=""0.00006""","=""1100d""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""9.9961238""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).9p""","=""2[2]*""","=""5/2""",6,6,,"=""""","=""L13998""",
"=""384.8718""","=""0.0020""","=""384.87146""","=""0.00018""","=""660""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""9.9951080""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).9p""","=""2[2]*""","=""3/2""",6,4,,"=""""","=""L13998""",
"=""385.4949""","=""0.0020""","=""385.4951""","=""0.0005""","=""250""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""10.170843""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).7f""","=""2[2]*""","=""3/2""",4,4,,"=""""","=""L13998""",
"=""390.1652""","=""0.0020""","=""390.16718""","=""0.00006""","=""460""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""10.1323297""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<0>).7p""","=""2[1]*""","=""3/2""",4,4,,"=""""","=""L13998""",
"=""390.6003""","=""0.0020""","=""390.6000""","=""0.0012""","=""58""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""10.128809""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).10p""","=""2[3]*""","=""5/2""",4,6,,"=""""","=""L13998c153""",
"=""391.9706""","=""0.0020""","=""391.97313""","=""0.00007""","=""340""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""10.1176889""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<0>).7p""","=""2[1]*""","=""1/2""",4,2,,"=""""","=""L13998""",
"=""392.279""","=""0.004""","=""392.27987""","=""0.00004""","=""2200d""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""9.9342694""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(1D<2>).6p""","=""2[2]*""","=""5/2""",6,6,,"=""""","=""L13998""",
"=""393.4850""","=""0.0020""","=""393.48448""","=""0.00007""","=""110""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""10.1055396""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<1>).7p""","=""2[0]*""","=""1/2""",4,2,,"=""""","=""L13998""",
"=""393.6021""","=""0.0020""","=""393.60211""","=""0.00005""","=""770""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""9.9236518""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(1D<2>).6p""","=""2[2]*""","=""3/2""",6,4,,"=""""","=""L13998""",
"=""396.601""","=""0.004""","=""396.60117""","=""0.00004""","=""740c""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""9.8998319""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).5f""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L13998""",
"=""397.865""","=""0.004""","=""397.86162""","=""0.00006""","=""260w""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""10.0708742""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).6f""","=""2[1]*""","=""3/2""",4,4,,"=""""","=""L13998""",
"=""397.9881""","=""0.0020""","=""397.9896""","=""0.0003""","=""520""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""10.0698724""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).6f""","=""2[2]*""","=""5/2""",4,6,,"=""""","=""L13998""",
"=""404.77807""","=""0.00009""","=""404.77799""","=""0.00006""","=""3800""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""10.0176272""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).9p""","=""2[1]*""","=""3/2""",4,4,,"=""""","=""L20632,L13998""",
"=""406.0412""","=""0.0020""","=""406.04163""","=""0.00013""","=""690""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""10.0080948""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).9p""","=""2[1]*""","=""1/2""",4,2,,"=""""","=""L13998""",
"=""406.64916""","=""0.00009""","=""406.64927""","=""0.00003""","=""1300d""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""9.82258586""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).8p""","=""2[1]*""","=""3/2""",6,4,,"=""""","=""L20632,L13998""",
"=""407.0625""","=""0.0020""","=""407.06318""","=""0.00008""","=""360""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""10.0004318""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).9p""","=""2[3]*""","=""5/2""",4,6,,"=""""","=""L13998""",
"=""410.33782""","=""0.00010""","=""410.33797""","=""0.00005""","=""6100""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""9.7951778""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(1D<2>).6p""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L20632,L13998""",
"=""412.85938""","=""0.00009""","=""412.85953""","=""0.00004""","=""440""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""9.7767238""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).8p""","=""2[3]*""","=""5/2""",6,6,,"=""""","=""L20632,L13998""",
"=""413.03760""","=""0.00009""","=""413.03766""","=""0.00004""","=""5800""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""9.7754286""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).8p""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L20632,L13998""",
"=""413.53090""","=""0.00011""","=""413.53105""","=""0.00004""","=""2900d""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""9.7718472""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).8p""","=""2[2]*""","=""3/2""",6,4,,"=""""","=""L20632,L13998""",
"=""414.95851""","=""0.00013""","=""414.95856""","=""0.00005""","=""2100d""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""9.7615331""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).8p""","=""2[2]*""","=""5/2""",6,6,,"=""""","=""L20632,L13998""",
"=""416.102""","=""0.004""","=""416.10190""","=""0.00004""","=""1000c""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""9.9342694""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(1D<2>).6p""","=""2[2]*""","=""5/2""",4,6,,"=""""","=""L13998""",
"=""417.379""","=""0.004""","=""417.37743""","=""0.00003""","=""140w""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""9.74421719""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(1D<2>).6p""","=""2[3]*""","=""5/2""",6,6,,"=""""","=""L13998""",
"=""417.5873""","=""0.0020""","=""417.58991""","=""0.00005""","=""39""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""9.9236518""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(1D<2>).6p""","=""2[2]*""","=""3/2""",4,4,,"=""""","=""L13998""",
"=""420.369""","=""0.004""","=""420.37124""","=""0.00010""","=""300d""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""9.9040075""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).5f""","=""2[1]*""","=""3/2""",4,4,,"=""""","=""L13998""",
"=""420.48928""","=""0.00010""","=""420.48945""","=""0.00004""","=""920d""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""9.7222322""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(1D<2>).6p""","=""2[1]*""","=""3/2""",6,4,,"=""""","=""L20632,L13998""",
"=""421.0243""","=""0.0020""","=""421.02424""","=""0.00004""","=""750""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""9.8994331""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).5f""","=""2[3]*""","=""5/2""",4,6,,"=""""","=""L13998""",
"=""421.10045""","=""0.00010""","=""421.10074""","=""0.00004""","=""1100""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""9.8988981""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).5f""","=""2[2]*""","=""5/2""",4,6,,"=""""","=""L20632,L13998""",
"=""423.57209""","=""0.00010""","=""423.57224""","=""0.00004""","=""2700d""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""9.88171856""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(1D<2>).6p""","=""2[1]*""","=""1/2""",4,2,,"=""""","=""L20632,L13998""",
"=""432.30541""","=""0.00010""","=""432.30556""","=""0.00004""","=""16000d""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""9.82258586""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).8p""","=""2[1]*""","=""3/2""",4,4,,"=""""","=""L20632,L13998""",
"=""439.108""","=""0.004""","=""439.10983""","=""0.00004""","=""100c""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""9.59719868""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).4f""","=""2[1]*""","=""3/2""",6,4,,"=""""","=""L13998""",
"=""439.33099""","=""0.00011""","=""439.33095""","=""0.00005""","=""1200""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""9.7767238""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).8p""","=""2[3]*""","=""5/2""",4,6,,"=""""","=""L20632,L13998""",
"=""440.023""","=""0.004""","=""440.02170""","=""0.00004""","=""810c""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""9.59134740""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).4f""","=""2[2]*""","=""5/2""",6,6,,"=""""","=""L13998""",
"=""440.77707""","=""0.00011""","=""440.77709""","=""0.00005""","=""290""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""9.7674647""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(3P<2>).8p""","=""2[1]*""","=""1/2""",4,2,,"=""""","=""L20632,L13998""",
"=""440.91668""","=""0.00015""","=""440.91678""","=""0.00004""","=""500""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""9.5856274""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).4f""","=""2[3]*""","=""7/2""",6,8,,"=""""","=""L20632,L13998""",
"=""441.03701""","=""0.00011""","=""441.03641""","=""0.00005""","=""300*""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""9.5848647""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).4f""","=""2[3]*""","=""5/2""",6,6,,"=""""","=""L20632,L13998,c153""",
"=""441.03701""","=""0.00011""","=""441.03694""","=""0.00004""","=""300*""","=""""","=""""","=""""","=""""",,"=""6.77366366""","=""9.5848613""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""5/2""","=""5s2.5p4.(3P<2>).4f""","=""2[4]*""","=""7/2""",6,8,,"=""""","=""L20632,L13998""",
"=""444.45050""","=""0.00012""","=""444.45036""","=""0.00004""","=""410d""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""9.74421719""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(1D<2>).6p""","=""2[3]*""","=""5/2""",4,6,,"=""""","=""L20632,L13998""",
"=""447.98093""","=""0.00012""","=""447.98091""","=""0.00004""","=""2600""","=""""","=""""","=""""","=""""",,"=""6.95460984""","=""9.7222322""","=""5s2.5p4.(3P<2>).6s""","=""2[2]""","=""3/2""","=""5s2.5p4.(1D<2>).6p""","=""2[1]*""","=""3/2""",4,4,,"=""""","=""L20632,L13998""",
