obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""6.152""","=""0.003""","=""6.152""","=""0.003""","=""10a*""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""201.54""","=""2s2.2p""","=""2P*""","=""3/2""","=""1s.(2S).2s2.2p.(1P*).4p""","=""""","=""1/2 or 3/2""",4,2,,"=""""","=""L11176""",
"=""6.152""","=""0.003""","=""6.152""","=""0.003""","=""10a*""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""201.54""","=""2s2.2p""","=""2P*""","=""1/2""","=""1s.(2S).2s2.2p.(1P*).4p""","=""""","=""1/2 or 3/2""",2,2,,"=""""","=""L11176""",
"=""6.195""","=""0.003""","=""6.195""","=""0.003""","=""40a*""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""200.14""","=""2s2.2p""","=""2P*""","=""3/2""","=""1s.(2S).2s2.2p.(1P*).3p""","=""2P""","=""1/2,3/2""",4,6,,"=""""","=""L11176""",
"=""6.195""","=""0.003""","=""6.195""","=""0.003""","=""40a*""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""200.14""","=""2s2.2p""","=""2P*""","=""1/2""","=""1s.(2S).2s2.2p.(1P*).3p""","=""2P""","=""1/2,3/2""",2,6,,"=""""","=""L11176""",
"=""6.213""","=""0.003""","=""6.213""","=""0.003""","=""30a*""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""199.55""","=""2s2.2p""","=""2P*""","=""3/2""","=""1s.(2S).2s2.2p.(3P*).4p""","=""""","=""1/2 or 3/2""",4,2,,"=""""","=""L11176""",
"=""6.213""","=""0.003""","=""6.213""","=""0.003""","=""30a*""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""199.55""","=""2s2.2p""","=""2P*""","=""1/2""","=""1s.(2S).2s2.2p.(3P*).4p""","=""""","=""1/2 or 3/2""",2,2,,"=""""","=""L11176""",
"=""6.234""","=""0.003""","=""6.234""","=""0.003""","=""10a*""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""198.88""","=""2s2.2p""","=""2P*""","=""3/2""","=""1s.(2S).2s2.2p.(3P*).3p""","=""2S""","=""1/2""",4,2,,"=""""","=""L11176""",
"=""6.234""","=""0.003""","=""6.234""","=""0.003""","=""10a*""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""198.88""","=""2s2.2p""","=""2P*""","=""1/2""","=""1s.(2S).2s2.2p.(3P*).3p""","=""2S""","=""1/2""",2,2,,"=""""","=""L11176""",
"=""6.245""","=""0.003""","=""6.245""","=""0.003""","=""30a*""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""198.54""","=""2s2.2p""","=""2P*""","=""3/2""","=""1s.(2S).2s2.2p.(3P*).3p""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L11176""",
"=""6.245""","=""0.003""","=""6.245""","=""0.003""","=""30a*""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""198.54""","=""2s2.2p""","=""2P*""","=""1/2""","=""1s.(2S).2s2.2p.(3P*).3p""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L11176""",
"=""6.256""","=""0.003""","=""6.256""","=""0.003""","=""30a*""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""198.19""","=""2s2.2p""","=""2P*""","=""3/2""","=""1s.(2S).2s2.2p.(3P*).3p""","=""2P""","=""1/2,3/2""",4,6,,"=""""","=""L11176""",
"=""6.256""","=""0.003""","=""6.256""","=""0.003""","=""30a*""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""198.19""","=""2s2.2p""","=""2P*""","=""1/2""","=""1s.(2S).2s2.2p.(3P*).3p""","=""2P""","=""1/2,3/2""",2,6,,"=""""","=""L11176""",
"=""6.462""","=""0.003""","=""6.462""","=""0.003""","=""40a*""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""191.87""","=""2s2.2p""","=""2P*""","=""3/2""","=""1s.(2S).2s2.2p2.(1S)""","=""2S""","=""1/2""",4,2,,"=""""","=""L11176""",
"=""6.462""","=""0.003""","=""6.462""","=""0.003""","=""40a*""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""191.87""","=""2s2.2p""","=""2P*""","=""1/2""","=""1s.(2S).2s2.2p2.(1S)""","=""2S""","=""1/2""",2,2,,"=""""","=""L11176""",
"=""6.501""","=""0.003""","=""6.501""","=""0.003""","=""100a*""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""190.71""","=""2s2.2p""","=""2P*""","=""3/2""","=""1s.(2S).2s2.2p2.(1D)""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L11176""",
"=""6.501""","=""0.003""","=""6.501""","=""0.003""","=""100a*""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""190.71""","=""2s2.2p""","=""2P*""","=""1/2""","=""1s.(2S).2s2.2p2.(1D)""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L11176""",
"=""6.506""","=""0.003""","=""6.506""","=""0.003""","=""80a*""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""190.58""","=""2s2.2p""","=""2P*""","=""3/2""","=""1s.(2S).2s2.2p2.(3P)""","=""2P""","=""1/2,3/2""",4,6,,"=""""","=""L11176""",
"=""6.506""","=""0.003""","=""6.506""","=""0.003""","=""80a*""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""190.58""","=""2s2.2p""","=""2P*""","=""1/2""","=""1s.(2S).2s2.2p2.(3P)""","=""2P""","=""1/2,3/2""",2,6,,"=""""","=""L11176""",
"=""99.3380""","=""0.0008""","=""99.3380""","=""0.0008""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""12.48294""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).6p""","=""2P""","=""3/2""",4,4,,"=""""","=""L3744""",
"=""101.0902""","=""0.0008""","=""101.0902""","=""0.0008""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""12.26472""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).5p""","=""2P""","=""3/2""",2,4,,"=""""","=""L3744""",
"=""101.1058""","=""0.0008""","=""101.1058""","=""0.0008""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""12.26472""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).5p""","=""2P""","=""3/2""",4,4,,"=""""","=""L3744""",
"=""104.7647""","=""0.0008""","=""104.7652""","=""0.0006""","=""a""","=""3.5e+06""","=""1.2e-03""","=""8.0e-03""","=""-2.63""",D,"=""0.00000000""","=""11.83448""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""2P""","=""3/2""",2,4,,"=""u27""","=""L3744""",
"=""104.7695""","=""0.0008""","=""104.7697""","=""0.0006""","=""a""","=""1.4e+07""","=""2.3e-03""","=""1.6e-02""","=""-2.33""",D,"=""0.00000000""","=""11.83397""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""2P""","=""1/2""",2,2,,"=""u27""","=""L3744""",
"=""104.7825""","=""0.0008""","=""104.7820""","=""0.0006""","=""a""","=""1.8e+07""","=""2.9e-03""","=""4.0e-02""","=""-1.94""",D,"=""0.0018953""","=""11.83448""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2P""","=""3/2""",4,4,,"=""u27""","=""L3744""",
"=""104.7867""","=""0.0008""","=""104.7865""","=""0.0006""","=""a""","=""7.0e+06""","=""5.8e-04""","=""8.0e-03""","=""-2.63""",D,"=""0.0018953""","=""11.83397""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""2P""","=""1/2""",4,2,,"=""u27""","=""L3744""",
"=""112.9701""","=""0.0008""","=""112.9693""","=""0.0006""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""10.97503""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""2S""","=""1/2""",2,2,,"=""""","=""L3744""",
"=""112.9881""","=""0.0008""","=""112.9888""","=""0.0006""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""10.97503""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2S""","=""1/2""",4,2,,"=""""","=""L3744""",
"=""114.2269""","=""0.0008""","=""114.2270""","=""0.0008""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""10.85609""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2D""","=""5/2""",4,6,,"=""""","=""L3744""",
"=""114.2304""","=""0.0008""","=""114.2303""","=""0.0008""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""10.85577""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2D""","=""3/2""",4,4,,"=""""","=""L3744""",
"=""115.1207""","=""0.0008""","=""115.1213""","=""0.0006""","=""a""","=""4.88e+07""","=""1.94e-02""","=""1.47e-01""","=""-1.411""",C,"=""0.00000000""","=""10.76987""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""2P""","=""3/2""",2,4,,"=""u27""","=""L3744""",
"=""115.1281""","=""0.0008""","=""115.1283""","=""0.0006""","=""a""","=""1.95e+08""","=""3.88e-02""","=""2.94e-01""","=""-1.110""",C,"=""0.00000000""","=""10.76922""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""2P""","=""1/2""",2,2,,"=""u27""","=""L3744""",
"=""115.1422""","=""0.0008""","=""115.1416""","=""0.0006""","=""a""","=""2.4e+08""","=""4.8e-02""","=""7.3e-01""","=""-0.72""",C,"=""0.0018953""","=""10.76987""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2P""","=""3/2""",4,4,,"=""u27""","=""L3744""",
"=""115.1489""","=""0.0008""","=""115.1486""","=""0.0006""","=""a""","=""9.75e+07""","=""9.69e-03""","=""1.47e-01""","=""-1.411""",C,"=""0.0018953""","=""10.76922""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2P""","=""1/2""",4,2,,"=""u27""","=""L3744""",
"=""137.8654""","=""0.0005""","=""137.8653""","=""0.0004""","=""2""","=""3.42e+08""","=""1.95e-01""","=""1.77e+00""","=""-0.409""",C+,"=""0.00000000""","=""8.993138""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p2""","=""2P""","=""3/2""",2,4,,"=""u27""","=""L2166""",
"=""137.8875""","=""0.0005""","=""137.8875""","=""0.0004""","=""3""","=""1.37e+09""","=""3.90e-01""","=""3.54e+00""","=""-0.108""",C+,"=""0.00000000""","=""8.991694""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s.2p2""","=""2P""","=""1/2""",2,2,,"=""u27""","=""L2166""",
"=""137.8943""","=""0.0005""","=""137.8944""","=""0.0003""","=""4""","=""1.71e+09""","=""4.87e-01""","=""8.85e+00""","=""0.290""",C+,"=""0.0018953""","=""8.993138""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p2""","=""2P""","=""3/2""",4,4,,"=""u27""","=""L2166""",
"=""137.9166""","=""0.0005""","=""137.9166""","=""0.0004""","=""1""","=""6.84e+08""","=""9.75e-02""","=""1.77e+00""","=""-0.409""",C+,"=""0.0018953""","=""8.991694""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s.2p2""","=""2P""","=""1/2""",4,2,,"=""u27""","=""L2166""",
"=""141.3940""","=""0.0008""","=""141.3939""","=""0.0008""","=""a""","=""""","=""""","=""""","=""""",,"=""3.55319+x""","=""12.32190+x""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).5d""","=""4D*""","=""7/2""",6,8,,"=""""","=""L3744""",
"=""146.5548""","=""0.0008""","=""146.5559""","=""0.0006""","=""2""","=""3.4e+08""","=""2.2e-01""","=""2.1e+00""","=""-0.36""",D,"=""3.55183+x""","=""12.01169+x""","=""2s.2p2""","=""4P""","=""1/2""","=""2p3""","=""4S*""","=""3/2""",2,4,,"=""u27""","=""L3744""",
"=""146.5663""","=""0.0008""","=""146.5658""","=""0.0005""","=""3""","=""6.6e+08""","=""2.1e-01""","=""4.1e+00""","=""-0.07""",D,"=""3.55240+x""","=""12.01169+x""","=""2s.2p2""","=""4P""","=""3/2""","=""2p3""","=""4S*""","=""3/2""",4,4,,"=""u27""","=""L3744""",
"=""146.5801""","=""0.0008""","=""146.5794""","=""0.0005""","=""2""","=""1.00e+09""","=""2.1e-01""","=""6.2e+00""","=""0.11""",D,"=""3.55319+x""","=""12.01169+x""","=""2s.2p2""","=""4P""","=""5/2""","=""2p3""","=""4S*""","=""3/2""",6,4,,"=""u27""","=""L3744""",
"=""146.9015""","=""0.0008""","=""146.9015""","=""0.0008""","=""a""","=""""","=""""","=""""","=""""",,"=""3.55240+x""","=""11.99236+x""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).4d""","=""4D*""","=""5/2""",4,6,,"=""""","=""L3744""",
"=""146.9070""","=""0.0008""","=""146.9069""","=""0.0008""","=""a""","=""""","=""""","=""""","=""""",,"=""3.55319+x""","=""11.99283+x""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).4d""","=""4D*""","=""7/2""",6,8,,"=""""","=""L3744""",
"=""146.9297""","=""0.0008""","=""146.9296""","=""0.0008""","=""a""","=""""","=""""","=""""","=""""",,"=""3.55319+x""","=""11.99153+x""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).4d""","=""4D*""","=""3/2""",6,4,,"=""""","=""L3744""",
"=""149.6103""","=""0.0005""","=""149.6103""","=""0.0005""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.28904""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.39d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""149.6183""","=""0.0005""","=""149.6183""","=""0.0005""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.28860""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.38d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""149.6277""","=""0.0005""","=""149.6277""","=""0.0005""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.28807""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.37d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""149.6378""","=""0.0005""","=""149.6378""","=""0.0005""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.28752""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.36d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""149.6489""","=""0.0005""","=""149.6489""","=""0.0005""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.28690""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.35d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""149.6532""","=""0.0005""","=""149.6534""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.284757""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.32d""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L2166""",
"=""149.6615""","=""0.0005""","=""149.6615""","=""0.0005""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.28620""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.34d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""149.6696""","=""0.0005""","=""149.6699""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.283842""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.31d""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L2166""",
"=""149.6742""","=""0.0005""","=""149.6742""","=""0.0005""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.28550""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.33d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""149.6880""","=""0.0005""","=""149.6876""","=""0.0004""","=""a*""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.284757""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.32d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""149.6880""","=""0.0005""","=""149.6879""","=""0.0004""","=""a*""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.282847""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.30d""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L2166""",
"=""149.7045""","=""0.0005""","=""149.7042""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.283842""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.31d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""149.7221""","=""0.0005""","=""149.7222""","=""0.0005""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.282847""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.30d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""149.7283""","=""0.0005""","=""149.7282""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.280617""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.28d""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L2166""",
"=""149.7409""","=""0.0005""","=""149.7409""","=""0.0005""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.28181""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.29d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""149.7519""","=""0.0005""","=""149.7520""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.279304""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.27d""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L2166""",
"=""149.7624""","=""0.0005""","=""149.7625""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.280617""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.28d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""149.7786""","=""0.0005""","=""149.7786""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.277831""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.26d""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L2166""",
"=""149.7863""","=""0.0005""","=""149.7862""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.279304""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.27d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""149.8082""","=""0.0005""","=""149.8081""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.276199""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.25d""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L2166""",
"=""149.8129""","=""0.0005""","=""149.8129""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.277831""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.26d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""149.8423""","=""0.0005""","=""149.8422""","=""0.0004""","=""a*""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.274317""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.24d""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L2166""",
"=""149.8423""","=""0.0005""","=""149.8424""","=""0.0005""","=""a*""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.276199""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.25d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""149.8765""","=""0.0005""","=""149.8765""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.274317""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.24d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""149.8806""","=""0.0005""","=""149.8805""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.272202""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.23d""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L2166""",
"=""149.9148""","=""0.0005""","=""149.9149""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.272202""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.23d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""149.9240""","=""0.0005""","=""149.9241""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.269799""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.22d""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L2166""",
"=""149.9585""","=""0.0005""","=""149.9584""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.269799""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.22d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""149.9743""","=""0.0005""","=""149.9741""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.267041""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.21d""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L2166""",
"=""150.0083""","=""0.0005""","=""150.0085""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.267041""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.21d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""150.0318""","=""0.0005""","=""150.0318""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.263862""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.20d""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L2166""",
"=""150.0662""","=""0.0005""","=""150.0662""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.263862""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.20d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""150.0989""","=""0.0005""","=""150.0989""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.260166""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.19d""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L2166""",
"=""150.1334""","=""0.0005""","=""150.1334""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.260166""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.19d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""150.1777""","=""0.0005""","=""150.1777""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.255835""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.18d""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L2166""",
"=""150.2121""","=""0.0005""","=""150.2121""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.255835""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.18d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""150.2709""","=""0.0005""","=""150.2709""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.250713""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.17d""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L2166""",
"=""150.3054""","=""0.0005""","=""150.3054""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.250713""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.17d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""150.3824""","=""0.0005""","=""150.3824""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.244597""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.16d""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L2166""",
"=""150.4169""","=""0.0005""","=""150.4169""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.244597""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.16d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""150.5171""","=""0.0005""","=""150.5171""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.237218""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.15d""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L2166""",
"=""150.5517""","=""0.0005""","=""150.5517""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.237218""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.15d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""150.6820""","=""0.0005""","=""150.6820""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.228200""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.14d""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L2166""",
"=""150.7168""","=""0.0005""","=""150.7168""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.228200""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.14d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""150.8872""","=""0.0005""","=""150.8872""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.217013""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.13d""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L2166""",
"=""150.9220""","=""0.0005""","=""150.9220""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.217013""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.13d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""151.1465""","=""0.0005""","=""151.1466""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.202911""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.12d""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L2166""",
"=""151.1816""","=""0.0005""","=""151.1815""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.0018953""","=""8.202911""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.12d""","=""2D""","=""3/2,5/2""",4,10,,"=""""","=""L2166""",
"=""151.4816""","=""0.0005""","=""151.4817""","=""0.0004""","=""a""","=""""","=""""","=""""","=""""",,"=""0.00000000""","=""8.184766""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.11d""","=""2D""","=""3/2,5/2""",2,10,,"=""""","=""L2166""",
