obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""1182.742""","=""0.014""","=""1182.772""","=""0.003""","=""28*""","=""""","=""""","=""""","=""""",,"=""6.1571271""","=""7.205378""","=""""","=""4966""","=""3""","=""""","=""5812*""","=""2""",7,5,,"=""""","=""L21571c196""",
"=""1182.871""","=""0.003""","=""1182.8734""","=""0.0007""","=""19""","=""""","=""""","=""""","=""""",,"=""3.1100410""","=""4.15820213""","=""5d3.(c 2D).6s""","=""a 3D""","=""2""","=""5d2.(a 3F).6s.(a 2F).6p""","=""x 3F*""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1183.925""","=""0.007""","=""1183.9292""","=""0.0022""","=""120w""","=""""","=""""","=""""","=""""",,"=""5.0780890""","=""6.1253155""","=""5d3.(b 4F).6p""","=""y 5G*""","=""2""","=""""","=""4940""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1184.128""","=""0.014""","=""1184.1152""","=""0.0008""","=""37""","=""""","=""""","=""""","=""""",,"=""1.7897290""","=""2.8367909""","=""5d.6s2.(a 2D).6p""","=""z 3F*""","=""2""","=""5d3.(b 2G).6s""","=""a 3G""","=""3""",5,7,,"=""""","=""L21571c196""",
"=""1185.055""","=""0.007""","=""1185.0520""","=""0.0018""","=""76""","=""""","=""""","=""""","=""""",,"=""5.0230413""","=""6.0692755""","=""5d.6s2.(a 2D).7s""","=""d 3D""","=""2""","=""5d3.(b 4P).6p""","=""y 5P*""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1187.461""","=""0.007""","=""1187.4689""","=""0.0017""","=""22""","=""""","=""""","=""""","=""""",,"=""3.5370210""","=""4.5811257""","=""5d3.(b 4P).6s""","=""b 3P""","=""1""","=""5d2.(b 1D).6s.(b 2D).6p""","=""v 3D*""","=""1""",3,3,,"=""""","=""L21571c196""",
"=""1189.173""","=""0.014""","=""1189.1681""","=""0.0008""","=""76""","=""""","=""""","=""""","=""""",,"=""2.45380896""","=""3.4964218""","=""5d.6s2.(a 2D).6p""","=""z 3P*""","=""2""","=""5d3.(b 2P).6s""","=""c 3P""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1190.102""","=""0.007""","=""1190.1175""","=""0.0016""","=""44""","=""""","=""""","=""""","=""""",,"=""4.3537431""","=""5.3955243""","=""""","=""3512""","=""2""","=""5d2.(a 3P).6s.(a 2P).6p""","=""w 1D*""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1191.261""","=""0.014""","=""1191.2733""","=""0.0011""","=""37""","=""""","=""""","=""""","=""""",,"=""3.81044013""","=""4.8512106""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3F*""","=""4""","=""6p2.(3P).5d.(2D).6s""","=""c 3D""","=""3""",9,7,,"=""""","=""L21571c196""",
"=""1193.237""","=""0.003""","=""1193.2391""","=""0.0009""","=""25""","=""""","=""""","=""""","=""""",,"=""3.8502863""","=""4.8893421""","=""5d3.(b 2F).6s""","=""c 3F""","=""3""","=""5d2.(b 1D).6s.(b 2D).6p""","=""x 3P*""","=""2""",7,5,,"=""""","=""L21571c196""",
"=""1193.44""","=""0.03""","=""1193.4297""","=""0.0007""","=""41""","=""""","=""""","=""""","=""""",,"=""0.69909917""","=""1.7379890""","=""5d2.6s2""","=""a 1D""","=""2""","=""5d.6s2.(a 2D).6p""","=""z 3D*""","=""1""",5,3,,"=""""","=""L21571c196""",
"=""1195.123""","=""0.007""","=""""","=""""","=""88""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1195.281""","=""0.014""","=""1195.2885""","=""0.0014""","=""82w*""","=""""","=""""","=""""","=""""",,"=""3.3374248""","=""4.3746990""","=""5d3.(b 2P).6s""","=""c 3P""","=""1""","=""5d2.(b 1D).6s.(b 2D).6p""","=""y 1P*""","=""1""",3,3,,"=""""","=""L21571c196""",
"=""1195.281""","=""0.014""","=""1195.2902""","=""0.0011""","=""82w*""","=""""","=""""","=""""","=""""",,"=""4.21481127""","=""5.2520841""","=""5d2.(a 3F).6s.(a 2F).6p""","=""y 3G*""","=""4""","=""6p2.(3P).5d.(4D).6s""","=""e 3D""","=""3""",9,7,,"=""""","=""L21571c196""",
"=""1196.407""","=""0.010""","=""1196.4215""","=""0.0004""","=""350""","=""4.8e+05""","=""1.7e-02""","=""2.0e+00""","=""-1.29""",C+,"=""1.7472218""","=""2.78351371""","=""5d3.(b 4F).6s""","=""a 5F""","=""1""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""2""",3,5,,"=""T5346""","=""L16323""",
"=""1199.248""","=""0.003""","=""1199.2442""","=""0.0009""","=""180""","=""""","=""""","=""""","=""""",,"=""1.8029382""","=""2.8367909""","=""5d.6s2.(a 2D).6p""","=""z 3F*""","=""3""","=""5d3.(b 2G).6s""","=""a 3G""","=""3""",7,7,,"=""""","=""L21571c196""",
"=""1199.870""","=""0.014""","=""1199.8666""","=""0.0010""","=""28""","=""""","=""""","=""""","=""""",,"=""4.2091784""","=""5.2424949""","=""5d2.(a 3F).6s.(a 2F).6p""","=""x 3F*""","=""3""","=""5d2.(3F).6s.(a 4F).7s""","=""b 5F""","=""4""",7,9,,"=""""","=""L21571c196""",
"=""1202.502""","=""0.003""","=""1202.5019""","=""0.0010""","=""480""","=""""","=""""","=""""","=""""",,"=""3.8582901""","=""4.8893421""","=""5d3.(c 2D).6s""","=""b 1D""","=""2""","=""5d2.(b 1D).6s.(b 2D).6p""","=""x 3P*""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1203.259""","=""0.003""","=""""","=""""","=""220w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1203.801""","=""0.003""","=""""","=""""","=""75""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1204.467""","=""0.015""","=""1204.4619""","=""0.0012""","=""170""","=""""","=""""","=""""","=""""",,"=""2.9311587""","=""3.96053284""","=""5d3.(c 2D).6s""","=""a 3D""","=""1""","=""5d2.(a 3P).6s.(a 4P).6p""","=""z 5S*""","=""2""",3,5,,"=""""","=""L21571c196""",
"=""1204.638""","=""0.005""","=""1204.6407""","=""0.0009""","=""1100""","=""""","=""""","=""""","=""""",,"=""2.2194808""","=""3.24870217""","=""5d3.(b 4F).6s""","=""a 5F""","=""5""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""5""",11,11,,"=""""","=""L16323""",
"=""1207.284""","=""0.007""","=""1207.2800""","=""0.0007""","=""60""","=""""","=""""","=""""","=""""",,"=""2.8922710""","=""3.91924234""","=""5d3.(b 4F).6s""","=""b 3F""","=""2""","=""5d2.(a 3F).6s.(a 2F).6p""","=""y 1D*""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1210.458""","=""0.007""","=""1210.4432""","=""0.0012""","=""46q""","=""""","=""""","=""""","=""""",,"=""3.7376787""","=""4.7619664""","=""5d3.(b 4P).6s""","=""b 3P""","=""2""","=""5d2.(a 3F).6s.(a 2F).6p""","=""w 3D*""","=""3""",5,7,,"=""""","=""L21571c196""",
"=""1211.194""","=""0.003""","=""1211.1935""","=""0.0007""","=""37""","=""""","=""""","=""""","=""""",,"=""3.1345490""","=""4.15820213""","=""5d3.(b 4F).6s""","=""b 3F""","=""3""","=""5d2.(a 3F).6s.(a 2F).6p""","=""x 3F*""","=""2""",7,5,,"=""""","=""L21571c196""",
"=""1212.882""","=""0.007""","=""1212.8727""","=""0.0012""","=""32""","=""""","=""""","=""""","=""""",,"=""3.5370210""","=""4.5592568""","=""5d3.(b 4P).6s""","=""b 3P""","=""1""","=""5d2.(a 3F).6s.(a 2F).6p""","=""w 3D*""","=""2""",3,5,,"=""""","=""L21571c196""",
"=""1214.689""","=""0.015""","=""1214.6872""","=""0.0009""","=""68""","=""""","=""""","=""""","=""""",,"=""3.3122878""","=""4.33299665""","=""5d3.(c 2D).6s""","=""a 3D""","=""3""","=""5d2.(a 3P).6s.(a 4P).6p""","=""x 3D*""","=""2""",7,5,,"=""""","=""L21571c196""",
"=""1217.863""","=""0.003""","=""""","=""""","=""53""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1219.574""","=""0.007""","=""""","=""""","=""31""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1220.624""","=""0.015""","=""""","=""""","=""31""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1222.794""","=""0.015""","=""1222.7987""","=""0.0009""","=""24""","=""""","=""""","=""""","=""""",,"=""3.96157941""","=""4.9755174""","=""5d2.(a 3P).6s.(a 4P).6p""","=""z 5P*""","=""1""","=""6p2.(3P).5d.(2D).6s""","=""d 1D""","=""2""",3,5,,"=""""","=""L21571c196""",
"=""1225.239""","=""0.015""","=""1225.2382""","=""0.0009""","=""29""","=""""","=""""","=""""","=""""",,"=""3.3122878""","=""4.32420697""","=""5d3.(c 2D).6s""","=""a 3D""","=""3""","=""5d2.(a 3F).6s.(a 2F).6p""","=""y 1F*""","=""3""",7,7,,"=""""","=""L21571c196""",
"=""1225.613""","=""0.008""","=""1225.6095""","=""0.0009""","=""38""","=""""","=""""","=""""","=""""",,"=""4.10873437""","=""5.1203469""","=""5d2.(a 3P).6s.(a 4P).6p""","=""z 5P*""","=""3""","=""5d2.(3F).6s.(a 4F).7s""","=""d 3F""","=""2""",7,5,,"=""""","=""L21571c196""",
"=""1226.72""","=""0.03""","=""1226.6585""","=""0.0008""","=""980*""","=""""","=""""","=""""","=""""",,"=""0.29219054""","=""1.3029380""","=""5d2.6s2""","=""a 3F""","=""3""","=""5d.6s2.(a 2D).6p""","=""z 1D*""","=""2""",7,5,,"=""""","=""L21571c196""",
"=""1226.72""","=""0.03""","=""1226.6918""","=""0.0011""","=""980*""","=""""","=""""","=""""","=""""",,"=""4.85942911""","=""5.8701492""","=""5d2.(b 1D).6s.(b 2D).6p""","=""v 3D*""","=""3""","=""6p2.(1D).5d.(2G).6s""","=""b 3G""","=""3""",7,7,,"=""""","=""L21571c196""",
"=""1234.576""","=""0.008""","=""1234.5639""","=""0.0021""","=""44""","=""""","=""""","=""""","=""""",,"=""4.5922344""","=""5.5965096""","=""5d3.(2D).6s""","=""b 3D""","=""2""","=""""","=""4514*""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1235.927""","=""0.015""","=""""","=""""","=""31""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1236.148""","=""0.008""","=""1236.1435""","=""0.0008""","=""170qs""","=""1.6e+05""","=""2.8e-03""","=""1.0e+00""","=""-1.6""",E,"=""2.8829862""","=""3.88597815""","=""5d3.(b 2G).6s""","=""a 3G""","=""4""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""3""",9,7,,"=""T5346""","=""L21571c196,L21563""",
"=""1236.938""","=""0.015""","=""1236.9480""","=""0.0018""","=""35""","=""""","=""""","=""""","=""""",,"=""3.9203789""","=""4.9227185""","=""5d3.(b 2F).6s""","=""c 3F""","=""2""","=""5d2.(a 3P).6s.(a 2P).6p""","=""u 3D*""","=""1""",5,3,,"=""""","=""L21571c196""",
"=""1237.619""","=""0.003""","=""""","=""""","=""20""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1238.432""","=""0.008""","=""1238.4313""","=""0.0011""","=""34""","=""""","=""""","=""""","=""""",,"=""3.8582901""","=""4.85942911""","=""5d3.(c 2D).6s""","=""b 1D""","=""2""","=""5d2.(b 1D).6s.(b 2D).6p""","=""v 3D*""","=""3""",5,7,,"=""""","=""L21571c196""",
"=""1239.64""","=""0.03""","=""1239.6375""","=""0.0012""","=""13""","=""""","=""""","=""""","=""""",,"=""4.21481127""","=""5.2149762""","=""5d2.(a 3F).6s.(a 2F).6p""","=""y 3G*""","=""4""","=""5d.6s2.(a 2D).7s""","=""d 3D""","=""3""",9,7,,"=""""","=""L21571c196""",
"=""1241.468""","=""0.008""","=""1241.4641""","=""0.0008""","=""17""","=""""","=""""","=""""","=""""",,"=""3.1100410""","=""4.10873437""","=""5d3.(c 2D).6s""","=""a 3D""","=""2""","=""5d2.(a 3P).6s.(a 4P).6p""","=""z 5P*""","=""3""",5,7,,"=""""","=""L21571c196""",
"=""1241.664""","=""0.003""","=""1241.6604""","=""0.0012""","=""78""","=""""","=""""","=""""","=""""",,"=""3.1100410""","=""4.1085765""","=""5d3.(c 2D).6s""","=""a 3D""","=""2""","=""5d2.(a 3P).6s.(a 4P).6p""","=""x 3D*""","=""1""",5,3,,"=""""","=""L21571c196""",
"=""1244.196""","=""0.003""","=""1244.1931""","=""0.0008""","=""170""","=""""","=""""","=""""","=""""",,"=""3.1100410""","=""4.1065438""","=""5d3.(c 2D).6s""","=""a 3D""","=""2""","=""5d2.(a 3P).6s.(a 4P).6p""","=""z 5P*""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1245.670""","=""0.016""","=""1245.655""","=""0.003""","=""25""","=""""","=""""","=""""","=""""",,"=""4.2494626""","=""5.2447956""","=""5d3.(b 2F).6s""","=""a 1F""","=""3""","=""5d3.(b 2G).6p""","=""u 3F*""","=""2""",7,5,,"=""""","=""L21571c196""",
"=""1247.094""","=""0.003""","=""1247.0962""","=""0.0008""","=""7000""","=""1.34e+06""","=""3.1e-02""","=""1.16e+01""","=""-0.55""",C+,"=""2.0787980""","=""3.07298120""","=""5d3.(b 4F).6s""","=""a 5F""","=""4""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""4""",9,9,,"=""T5346""","=""L21571c196,L21563""",
"=""1247.699""","=""0.008""","=""1247.6936""","=""0.0008""","=""8""","=""""","=""""","=""""","=""""",,"=""2.8922710""","=""3.88597815""","=""5d3.(b 4F).6s""","=""b 3F""","=""2""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""3""",5,7,,"=""""","=""L21571c196""",
"=""1249.162""","=""0.003""","=""1249.1545""","=""0.0014""","=""140""","=""""","=""""","=""""","=""""",,"=""2.5769938""","=""3.56953880""","=""5d3.(b 4P).6s""","=""a 5P""","=""1""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3D*""","=""1""",3,3,,"=""""","=""L21571c196""",
"=""1252.151""","=""0.016""","=""""","=""""","=""20""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1253.096""","=""0.003""","=""1253.1037""","=""0.0008""","=""35""","=""""","=""""","=""""","=""""",,"=""4.03362437""","=""5.0230413""","=""5d2.(a 3F).6s.(a 2F).6p""","=""y 3G*""","=""3""","=""5d.6s2.(a 2D).7s""","=""d 3D""","=""2""",7,5,,"=""""","=""L21571c196""",
"=""1254.51""","=""0.03""","=""1254.4824""","=""0.0006""","=""1400""","=""2.7e+05""","=""6.e-03""","=""1.9e+00""","=""-1.3""",E,"=""1.9432466""","=""2.93157616""","=""5d3.(b 4F).6s""","=""a 5F""","=""3""","=""5d.6s2.(a 2D).6p""","=""z 1F*""","=""3""",7,7,,"=""T5346""","=""L21571c196,L21563""",
"=""1259.532""","=""0.003""","=""1259.5293""","=""0.0021""","=""71""","=""""","=""""","=""""","=""""",,"=""5.2635954""","=""6.2479647""","=""5d2.(a 1G).6s.(a 2G).6p""","=""y 1G*""","=""4""","=""""","=""5039""","=""4""",9,9,,"=""""","=""L21571c196""",
"=""1268.79""","=""0.04""","=""1268.7441""","=""0.0008""","=""7""","=""""","=""""","=""""","=""""",,"=""2.5923189""","=""3.56953880""","=""5d3.(b 4P).6s""","=""a 5P""","=""2""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3D*""","=""1""",5,3,,"=""""","=""L21571c196""",
"=""1271.90""","=""0.03""","=""1271.8949""","=""0.0023""","=""3300""","=""""","=""""","=""""","=""""",,"=""4.9925140""","=""5.9673131""","=""5d2.(a 3P).6s.(a 2P).6p""","=""u 3D*""","=""2""","=""6p2.(1D).5d.(2P).6s""","=""c 1P""","=""1""",5,3,,"=""""","=""L21571c196""",
"=""1272.57""","=""0.03""","=""1272.5625""","=""0.0010""","=""550""","=""""","=""""","=""""","=""""",,"=""2.9861821""","=""3.96046984""","=""5d3.(b 2G).6s""","=""a 3G""","=""5""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""4""",11,9,,"=""""","=""L21571c196""",
"=""1274.08""","=""0.03""","=""1274.05505""","=""0.00023""","=""780q""","=""""","=""""","=""""","=""""",,"=""1.30587212""","=""2.27901844""","=""5d2.6s2""","=""a 1G""","=""4""","=""5d.6s2.(a 2D).6p""","=""z 3D*""","=""3""",9,7,,"=""""","=""L21571c196""",
"=""1275.191""","=""0.016""","=""1275.1857""","=""0.0011""","=""18w""","=""""","=""""","=""""","=""""",,"=""3.36612935""","=""4.3384128""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3F*""","=""2""","=""""","=""3499""","=""1""",5,3,,"=""""","=""L21571c196""",
"=""1279.45""","=""0.08""","=""1279.5553""","=""0.0013""","=""11""","=""""","=""""","=""""","=""""",,"=""3.9203789""","=""4.8893421""","=""5d3.(b 2F).6s""","=""c 3F""","=""2""","=""5d2.(b 1D).6s.(b 2D).6p""","=""x 3P*""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1281.749""","=""0.003""","=""""","=""""","=""28""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1284.28""","=""0.08""","=""1284.1716""","=""0.0012""","=""170*""","=""""","=""""","=""""","=""""",,"=""3.3499057""","=""4.31538577""","=""5d3.(2H).6s""","=""a 3H""","=""5""","=""5d2.(a 1G).6s.(a 2G).6p""","=""z 3H*""","=""4""",11,9,,"=""""","=""L21571c196""",
"=""1284.28""","=""0.08""","=""1284.246""","=""0.003""","=""170*""","=""""","=""""","=""""","=""""",,"=""5.3443051""","=""6.309729""","=""5d2.(b 1D).6s.(b 2D).6p""","=""v 3F*""","=""3""","=""""","=""5089""","=""2""",7,5,,"=""""","=""L21571c196""",
"=""1284.28""","=""0.08""","=""1284.5010""","=""0.0013""","=""170*""","=""""","=""""","=""""","=""""",,"=""3.88597815""","=""4.8512106""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""3""","=""6p2.(3P).5d.(2D).6s""","=""c 3D""","=""3""",7,7,,"=""""","=""L21571c196""",
"=""1286.129""","=""0.008""","=""1286.1270""","=""0.0007""","=""3100""","=""""","=""""","=""""","=""""",,"=""1.9432466""","=""2.90725869""","=""5d3.(b 4F).6s""","=""a 5F""","=""3""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""3""",7,7,,"=""""","=""L21571c196""",
"=""1288.667""","=""0.012""","=""1288.6782""","=""0.0020""","=""26""","=""""","=""""","=""""","=""""",,"=""3.3763092""","=""4.3384128""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""0""","=""""","=""3499""","=""1""",1,3,,"=""""","=""L21571c196""",
"=""1294.644""","=""0.003""","=""1294.6355""","=""0.0008""","=""220""","=""1.3e+05""","=""4.e-03""","=""1.5e+00""","=""-1.5""",E,"=""2.8829862""","=""3.84066271""","=""5d3.(b 2G).6s""","=""a 3G""","=""4""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 3G*""","=""5""",9,11,,"=""T5346""","=""L21571c196,L21563""",
"=""1297.044""","=""0.003""","=""1297.0405""","=""0.0005""","=""4700""","=""1.04e+06""","=""2.6e-02""","=""5.6e+00""","=""-0.88""",C+,"=""1.8276129""","=""2.78351371""","=""5d3.(b 4F).6s""","=""a 5F""","=""2""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""2""",5,5,,"=""T5346""","=""L21571c196,L21563""",
"=""1300.033""","=""0.017""","=""1299.9824""","=""0.0012""","=""290*""","=""""","=""""","=""""","=""""",,"=""1.30587212""","=""2.2596097""","=""5d2.6s2""","=""a 1G""","=""4""","=""5d.6s2.(a 2D).6p""","=""z 3F*""","=""4""",9,9,,"=""""","=""L21571c196""",
"=""1300.033""","=""0.017""","=""1300.114""","=""0.003""","=""290*""","=""""","=""""","=""""","=""""",,"=""5.0545216""","=""6.0081625""","=""5d2.(a 3P).6s.(a 2P).6p""","=""u 3D*""","=""3""","=""5d2.(3F).6s.(a 2F).7s""","=""i 3F""","=""2""",7,5,,"=""""","=""L21571c196""",
"=""1302.42""","=""0.03""","=""1302.3618""","=""0.0012""","=""16w*""","=""""","=""""","=""""","=""""",,"=""3.3374248""","=""4.2894198""","=""5d3.(b 2P).6s""","=""c 3P""","=""1""","=""5d2.(a 3F).6s.(a 2F).6p""","=""w 3D*""","=""1""",3,3,,"=""""","=""L21571c196""",
"=""1302.42""","=""0.03""","=""1302.394""","=""0.003""","=""16w*""","=""""","=""""","=""""","=""""",,"=""5.1786588""","=""6.130630""","=""5d2.(b 1D).6s.(b 2D).6p""","=""x 1D*""","=""2""","=""""","=""4945""","=""1""",5,3,,"=""""","=""L21571c196""",
"=""1302.42""","=""0.03""","=""1302.5580""","=""0.0019""","=""16w*""","=""""","=""""","=""""","=""""",,"=""4.8893421""","=""5.8411938""","=""5d2.(b 1D).6s.(b 2D).6p""","=""x 3P*""","=""2""","=""6p2.(1D).5d.(2D).6s""","=""f 3D""","=""3""",5,7,,"=""""","=""L21571c196""",
"=""1307.792""","=""0.009""","=""1307.8001""","=""0.0005""","=""4300""","=""1.4e+06""","=""3.5e-02""","=""4.5e+00""","=""-0.98""",C,"=""1.7472218""","=""2.69525808""","=""5d3.(b 4F).6s""","=""a 5F""","=""1""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5F*""","=""1""",3,3,,"=""T5346""","=""L21571c196,L21563""",
"=""1312.722""","=""0.017""","=""1312.6371""","=""0.0014""","=""91""","=""""","=""""","=""""","=""""",,"=""3.9148862""","=""4.85942911""","=""5d3.(b 2F).6s""","=""c 3F""","=""4""","=""5d2.(b 1D).6s.(b 2D).6p""","=""v 3D*""","=""3""",9,7,,"=""""","=""L21571c196,c153""",
"=""1315.286""","=""0.009""","=""""","=""""","=""720""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1322.607""","=""0.017""","=""1322.612""","=""0.003""","=""1000""","=""""","=""""","=""""","=""""",,"=""2.2194808""","=""3.1568998""","=""5d3.(b 4F).6s""","=""a 5F""","=""5""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5G*""","=""6""",11,13,,"=""""","=""L21571c196""",
"=""1323.832""","=""0.018""","=""1323.8410""","=""0.0009""","=""20""","=""""","=""""","=""""","=""""",,"=""2.7523389""","=""3.68888785""","=""5d3.(b 4P).6s""","=""a 5P""","=""3""","=""5d2.(a 3P).6s.(a 4P).6p""","=""y 5D*""","=""2""",7,5,,"=""""","=""L21571c196""",
"=""1331.934""","=""0.009""","=""1331.9167""","=""0.0020""","=""14""","=""""","=""""","=""""","=""""",,"=""4.9834778""","=""5.9143483""","=""5d2.(b 1D).6s.(b 2D).6p""","=""v 3F*""","=""2""","=""6p2.(1D).5d.(2D).6s""","=""f 1D""","=""2""",5,5,,"=""""","=""L21571c196""",
"=""1334.413""","=""0.004""","=""""","=""""","=""88""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1334.443""","=""0.009""","=""1334.4325""","=""0.0023""","=""23""","=""""","=""""","=""""","=""""",,"=""4.3384128""","=""5.2675283""","=""""","=""3499""","=""1""","=""5d3.(b 4P).6p""","=""t 3D*""","=""1""",3,3,,"=""""","=""L21571c196""",
"=""1336.045""","=""0.009""","=""""","=""""","=""44""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1340.34""","=""0.04""","=""1340.3122""","=""0.0011""","=""16*""","=""""","=""""","=""""","=""""",,"=""3.42870341""","=""4.3537431""","=""5d2.(a 3F).6s.(a 4F).6p""","=""y 3F*""","=""3""","=""""","=""3512""","=""2""",7,5,,"=""""","=""L21571c196""",
"=""1340.34""","=""0.04""","=""1340.3865""","=""0.0009""","=""16*""","=""""","=""""","=""""","=""""",,"=""3.1837460""","=""4.10873437""","=""5d3.(2H).6s""","=""a 3H""","=""4""","=""5d2.(a 3P).6s.(a 4P).6p""","=""z 5P*""","=""3""",9,7,,"=""""","=""L21571c196""",
"=""1341.584""","=""0.009""","=""1341.6224""","=""0.0016""","=""11""","=""""","=""""","=""""","=""""",,"=""2.2596097""","=""3.1837460""","=""5d.6s2.(a 2D).6p""","=""z 3F*""","=""4""","=""5d3.(2H).6s""","=""a 3H""","=""4""",9,9,,"=""""","=""L21571c196,c153""",
"=""1343.074""","=""0.009""","=""""","=""""","=""3800""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L21571c196""",
"=""1367.911""","=""0.095""","=""1367.9011""","=""0.0021""","=""p""","=""""","=""""","=""""","=""""",,"=""4.3384128""","=""5.2447956""","=""""","=""3499""","=""1""","=""5d3.(b 2G).6p""","=""u 3F*""","=""2""",3,5,,"=""""","=""L21571c196""",
"=""1369.641""","=""0.096""","=""1369.616""","=""0.003""","=""p*""","=""""","=""""","=""""","=""""",,"=""4.9334189""","=""5.8386668""","=""6p2.(3P).5d.(4F).6s""","=""c 5F""","=""1""","=""""","=""4709*""","=""1""",3,3,,"=""""","=""L21571c196""",
"=""1369.641""","=""0.096""","=""1369.6800""","=""0.0021""","=""p*""","=""""","=""""","=""""","=""""",,"=""2.24949533""","=""3.1547009""","=""5d.6s2.(a 2D).6p""","=""z 3P*""","=""1""","=""5d3.(b 2P).6s""","=""c 3P""","=""0""",3,1,,"=""""","=""L21571c196""",
"=""1373.526""","=""0.096""","=""1373.5534""","=""0.0021""","=""qlp""","=""""","=""""","=""""","=""""",,"=""4.3537431""","=""5.2563960""","=""""","=""3512""","=""2""","=""5d2.(a 1G).6s.(a 2G).6p""","=""w 1F*""","=""3""",5,7,,"=""""","=""L21571c196""",
"=""1375.323""","=""0.096""","=""1375.3599""","=""0.0019""","=""p*""","=""""","=""""","=""""","=""""",,"=""3.8502863""","=""4.7517535""","=""5d3.(b 2F).6s""","=""c 3F""","=""3""","=""5d2.(b 1D).6s.(b 2D).6p""","=""v 3D*""","=""2""",7,5,,"=""""","=""L21571c196""",
"=""1375.323""","=""0.096""","=""1375.3686""","=""0.0009""","=""p*""","=""""","=""""","=""""","=""""",,"=""2.23308742""","=""3.1345490""","=""5d2.(a 3F).6s.(a 4F).6p""","=""z 5G*""","=""2""","=""5d3.(b 4F).6s""","=""b 3F""","=""3""",5,7,,"=""""","=""L21571c196""",
