obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""366.726""","=""366.7261""","=""1300""","=""8.4e+06""","=""2.3e-02""","=""1.64e+00""","=""-0.87""",C+,"=""0.322115""","=""3.702954""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""4d8.(3F).5p""","=""z 4F*""","=""7/2""",6,8,,"=""T5181""","=""L3475""",
"=""366.795""","=""366.7955""","=""180""","=""""","=""""","=""""","=""""",,"=""1.483871""","=""4.864071""","=""4d8.(3P).5s""","=""a 2P""","=""3/2""","=""4d8.(1D).5p""","=""y 2P*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""367.581""","=""367.5807""","=""140""","=""""","=""""","=""""","=""""",,"=""1.364576""","=""4.737555""","=""4d8.(3P).5s""","=""a 4P""","=""1/2""","=""4d8.(3P).5p""","=""z 2P*""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""368.209""","=""368.2084""","=""560""","=""""","=""""","=""""","=""""",,"=""1.483871""","=""4.851100""","=""4d8.(3P).5s""","=""a 2P""","=""3/2""","=""""","=""6*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""369.175""","=""369.1752""","=""1900""","=""3.23e+07""","=""4.4e-02""","=""3.21e+00""","=""-0.58""",B+,"=""0.410370""","=""3.768781""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(3F).5p""","=""z 4D*""","=""3/2""",6,4,,"=""T5181""","=""L3475""",
"=""369.341""","=""369.3409""","=""9400""","=""9.1e+07""","=""1.50e-01""","=""1.82e+01""","=""0.175""",B+,"=""0.000000""","=""3.356904""","=""4d8.(3F).5s""","=""a 4F""","=""9/2""","=""4d8.(3F).5p""","=""z 4D*""","=""7/2""",10,8,,"=""T5181""","=""L3475""",
"=""369.600""","=""369.6002""","=""60""","=""""","=""""","=""""","=""""",,"=""1.676352""","=""5.030901""","=""4d8.(1D).5s""","=""b 2D""","=""5/2""","=""4d8.(1D).5p""","=""y 2F*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""369.657""","=""369.6571""","=""940""","=""""","=""""","=""""","=""""",,"=""1.985971""","=""5.340004""","=""4d8.(1G).5s""","=""a 2G""","=""9/2""","=""4d8.(1G).5p""","=""z 2H*""","=""11/2""",10,12,,"=""""","=""L3475""",
"=""369.931""","=""369.9310""","=""280""","=""""","=""""","=""""","=""""",,"=""1.364576""","=""4.716126""","=""4d8.(3P).5s""","=""a 4P""","=""1/2""","=""4d8.(3P).5p""","=""y 4D*""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""369.965""","=""369.9648""","=""380""","=""""","=""""","=""""","=""""",,"=""1.985971""","=""5.337215""","=""4d8.(1G).5s""","=""a 2G""","=""9/2""","=""""","=""16*""","=""7/2""",10,8,,"=""""","=""L3475""",
"=""370.196""","=""370.1960""","=""7600""","=""3.9e+07""","=""9.9e-02""","=""9.7e+00""","=""-0.10""",B,"=""0.189692""","=""3.538843""","=""4d8.(3F).5s""","=""a 4F""","=""7/2""","=""4d8.(3F).5p""","=""z 4G*""","=""9/2""",8,10,,"=""T5181""","=""L3475""",
"=""371.408""","=""371.4077""","=""940""","=""8.2e+06""","=""1.69e-02""","=""8.2e-01""","=""-1.17""",B+,"=""0.430557""","=""3.768781""","=""4d8.(3F).5s""","=""a 4F""","=""3/2""","=""4d8.(3F).5p""","=""z 4D*""","=""3/2""",4,4,,"=""T5181""","=""L3475""",
"=""371.449""","=""371.4491""","=""60""","=""""","=""""","=""""","=""""",,"=""1.998715""","=""5.336566""","=""4d8.(1G).5s""","=""a 2G""","=""7/2""","=""""","=""15*""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""371.589""","=""371.5884""","=""45""","=""""","=""""","=""""","=""""",,"=""1.143286""","=""4.479886""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""""","=""1*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""372.600""","=""372.6003""","=""16""","=""""","=""""","=""""","=""""",,"=""1.483871""","=""4.811410""","=""4d8.(3P).5s""","=""a 2P""","=""3/2""","=""""","=""5*""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""373.634""","=""373.6343""","=""650""","=""""","=""""","=""""","=""""",,"=""1.676352""","=""4.994682""","=""4d8.(1D).5s""","=""b 2D""","=""5/2""","=""4d8.(1D).5p""","=""y 2F*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""373.833""","=""373.8335""","=""420""","=""""","=""""","=""""","=""""",,"=""1.483871""","=""4.800434""","=""4d8.(3P).5s""","=""a 2P""","=""3/2""","=""4d8.(3P).5p""","=""y 2D*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""374.523""","=""374.5234""","=""420""","=""""","=""""","=""""","=""""",,"=""1.483871""","=""4.794324""","=""4d8.(3P).5s""","=""a 2P""","=""3/2""","=""""","=""4*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""374.929""","=""374.9273""","=""1200""","=""""","=""""","=""""","=""""",,"=""1.278700""","=""4.585587""","=""4d8.(3P).5s""","=""a 4P""","=""3/2""","=""4d8.(3P).5p""","=""y 4D*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""375.519""","=""375.5193""","=""240""","=""""","=""""","=""""","=""""",,"=""1.732646""","=""5.034319""","=""4d8.(3P).5s""","=""a 2P""","=""1/2""","=""4d8.(3P).5p""","=""z 2S*""","=""1/2""",2,2,,"=""""","=""L3475""",
"=""375.534""","=""375.5340""","=""380""","=""""","=""""","=""""","=""""",,"=""1.732646""","=""5.034190""","=""4d8.(3P).5s""","=""a 2P""","=""1/2""","=""4d8.(1S).5p""","=""x 2P*""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""375.665""","=""375.6650""","=""490""","=""""","=""""","=""""","=""""",,"=""0.701499""","=""4.001891""","=""4d9""","=""a 2D""","=""3/2""","=""4d8.(3F).5p""","=""z 4F*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""376.147""","=""376.1470""","=""1000""","=""""","=""""","=""""","=""""",,"=""0.701499""","=""3.997662""","=""4d9""","=""a 2D""","=""3/2""","=""4d8.(3F).5p""","=""z 4G*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""376.615""","=""376.6145""","=""2300""","=""""","=""""","=""""","=""""",,"=""0.705590""","=""3.997662""","=""4d8.(3F).5s""","=""a 2F""","=""7/2""","=""4d8.(3F).5p""","=""z 4G*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""377.104""","=""377.1050""","=""490""","=""""","=""""","=""""","=""""",,"=""1.783164""","=""5.070954""","=""4d8.(1D).5s""","=""b 2D""","=""3/2""","=""4d8.(3P).5p""","=""z 4S*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""377.679""","=""377.6786""","=""70""","=""""","=""""","=""""","=""""",,"=""1.985971""","=""5.268768""","=""4d8.(1G).5s""","=""a 2G""","=""9/2""","=""""","=""14*""","=""7/2""",10,8,,"=""""","=""L3475""",
"=""377.920""","=""377.9202""","=""380""","=""""","=""""","=""""","=""""",,"=""1.676352""","=""4.957049""","=""4d8.(1D).5s""","=""b 2D""","=""5/2""","=""""","=""9*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""378.955""","=""378.9551""","=""1000""","=""1.37e+07""","=""4.4e-02""","=""2.21e+00""","=""-0.75""",B,"=""0.701499""","=""3.973237""","=""4d9""","=""a 2D""","=""3/2""","=""4d8.(3F).5p""","=""z 2D*""","=""5/2""",4,6,,"=""T5181""","=""L3475""",
"=""379.326""","=""379.3257""","=""1300""","=""""","=""""","=""""","=""""",,"=""1.364576""","=""4.633118""","=""4d8.(3P).5s""","=""a 4P""","=""1/2""","=""4d8.(3P).5p""","=""z 2P*""","=""1/2""",2,2,,"=""""","=""L3475""",
"=""379.430""","=""379.4296""","=""3800""","=""4.2e+07""","=""6.8e-02""","=""6.8e+00""","=""-0.26""",B,"=""0.705590""","=""3.973237""","=""4d8.(3F).5s""","=""a 2F""","=""7/2""","=""4d8.(3F).5p""","=""z 2D*""","=""5/2""",8,6,,"=""T5181""","=""L3475""",
"=""380.039""","=""380.0397""","=""4900""","=""5.5e+07""","=""1.19e-01""","=""1.20e+01""","=""-0.02""",B+,"=""0.705590""","=""3.967992""","=""4d8.(3F).5s""","=""a 2F""","=""7/2""","=""4d8.(3F).5p""","=""z 2F*""","=""7/2""",8,8,,"=""T5181""","=""L3475""",
"=""380.700""","=""380.7000""","=""760""","=""""","=""""","=""""","=""""",,"=""1.676352""","=""4.933094""","=""4d8.(1D).5s""","=""b 2D""","=""5/2""","=""""","=""8*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""380.784""","=""380.7840""","=""1300""","=""6.2e+06""","=""1.34e-02""","=""1.01e+00""","=""-1.10""",C+,"=""0.322115""","=""3.578139""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""4d8.(3F).5p""","=""z 4D*""","=""5/2""",6,6,,"=""T5181""","=""L3475""",
"=""381.058""","=""381.0579""","=""45""","=""""","=""""","=""""","=""""",,"=""1.483871""","=""4.737555""","=""4d8.(3P).5s""","=""a 2P""","=""3/2""","=""4d8.(3P).5p""","=""z 2P*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""381.353""","=""381.3544""","=""95""","=""""","=""""","=""""","=""""",,"=""1.783164""","=""5.034319""","=""4d8.(1D).5s""","=""b 2D""","=""3/2""","=""4d8.(3P).5p""","=""z 2S*""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""381.609""","=""381.6103""","=""470""","=""""","=""""","=""""","=""""",,"=""1.998715""","=""5.247688""","=""4d8.(1G).5s""","=""a 2G""","=""7/2""","=""""","=""13*""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""381.755""","=""381.7557""","=""760""","=""""","=""""","=""""","=""""",,"=""1.783164""","=""5.030901""","=""4d8.(1D).5s""","=""b 2D""","=""3/2""","=""4d8.(1D).5p""","=""y 2F*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""381.927""","=""381.9269""","=""1300""","=""5.8e+07""","=""8.5e-02""","=""6.4e+00""","=""-0.292""",B+,"=""1.143286""","=""4.389566""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""4d8.(3P).5p""","=""z 4P*""","=""3/2""",6,4,,"=""T5181""","=""L3475""",
"=""382.334""","=""382.3345""","=""3800""","=""8.6e+07""","=""1.88e-01""","=""1.42e+01""","=""0.05""",B,"=""0.965989""","=""4.208810""","=""4d8.(3F).5s""","=""a 2F""","=""5/2""","=""4d8.(3F).5p""","=""z 2F*""","=""5/2""",6,6,,"=""T5181""","=""L3475""",
"=""382.957""","=""382.9564""","=""2300""","=""6.2e+07""","=""1.35e-01""","=""1.02e+01""","=""-0.09""",B,"=""1.143286""","=""4.380839""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""4d8.(3P).5p""","=""z 4P*""","=""5/2""",6,6,,"=""T5181""","=""L3475""",
"=""383.498""","=""383.4972""","=""2000""","=""5.7e+07""","=""8.3e-02""","=""6.3e+00""","=""-0.30""",B,"=""0.965989""","=""4.198978""","=""4d8.(3F).5s""","=""a 2F""","=""5/2""","=""4d8.(3F).5p""","=""z 2D*""","=""3/2""",6,4,,"=""T5181""","=""L3475""",
"=""383.584""","=""383.5843""","=""45""","=""""","=""""","=""""","=""""",,"=""1.483871""","=""4.716126""","=""4d8.(3P).5s""","=""a 2P""","=""3/2""","=""4d8.(3P).5p""","=""y 4D*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""385.761""","=""385.7606""","=""5900""","=""5.9e+07""","=""1.64e-01""","=""1.67e+01""","=""0.12""",C+,"=""0.705590""","=""3.919609""","=""4d8.(3F).5s""","=""a 2F""","=""7/2""","=""4d8.(3F).5p""","=""z 2G*""","=""9/2""",8,10,,"=""T5181""","=""L3475""",
"=""387.111""","=""387.1115""","=""490""","=""""","=""""","=""""","=""""",,"=""1.998715""","=""5.201518""","=""4d8.(1G).5s""","=""a 2G""","=""7/2""","=""""","=""12*""","=""9/2""",8,10,,"=""""","=""L3475""",
"=""387.349""","=""387.3487""","=""70""","=""6.7e+05""","=""2.2e-03""","=""1.1e-01""","=""-2.05""",D+,"=""0.701499""","=""3.902341""","=""4d9""","=""a 2D""","=""3/2""","=""4d8.(3F).5p""","=""z 4F*""","=""5/2""",4,6,,"=""T5181""","=""L3475""",
"=""387.844""","=""387.8445""","=""380""","=""3.7e+06""","=""6.2e-03""","=""6.3e-01""","=""-1.30""",C+,"=""0.705590""","=""3.902341""","=""4d8.(3F).5s""","=""a 2F""","=""7/2""","=""4d8.(3F).5p""","=""z 4F*""","=""5/2""",8,6,,"=""T5181""","=""L3475""",
"=""388.944""","=""388.9433""","=""70""","=""""","=""""","=""""","=""""",,"=""1.676352""","=""4.864071""","=""4d8.(1D).5s""","=""b 2D""","=""5/2""","=""4d8.(1D).5p""","=""y 2P*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""390.533""","=""390.5324""","=""29""","=""""","=""""","=""""","=""""",,"=""1.676352""","=""4.851100""","=""4d8.(1D).5s""","=""b 2D""","=""5/2""","=""""","=""6*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""391.394""","=""391.3928""","=""23""","=""""","=""""","=""""","=""""",,"=""0.410370""","=""3.578139""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(3F).5p""","=""z 4D*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""391.462""","=""391.4616""","=""120""","=""2.5e+05""","=""6.e-04""","=""6.e-02""","=""-2.34""",D,"=""0.189692""","=""3.356904""","=""4d8.(3F).5s""","=""a 4F""","=""7/2""","=""4d8.(3F).5p""","=""z 4D*""","=""7/2""",8,8,,"=""T5181""","=""L3475""",
"=""392.330""","=""392.3306""","=""240""","=""6.2e+06""","=""7.2e-03""","=""3.7e-01""","=""-1.54""",C+,"=""0.701499""","=""3.861696""","=""4d9""","=""a 2D""","=""3/2""","=""4d8.(3F).5p""","=""z 4D*""","=""1/2""",4,2,,"=""T5181""","=""L3475""",
"=""393.534""","=""393.5338""","=""2000""","=""1.57e+07""","=""3.7e-02""","=""3.8e+00""","=""-0.53""",C+,"=""0.705590""","=""3.856126""","=""4d8.(3F).5s""","=""a 2F""","=""7/2""","=""4d8.(3F).5p""","=""z 4G*""","=""7/2""",8,8,,"=""T5181""","=""L3475""",
"=""393.609""","=""393.6094""","=""45""","=""""","=""""","=""""","=""""",,"=""1.783164""","=""4.933094""","=""4d8.(1D).5s""","=""b 2D""","=""3/2""","=""""","=""8*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""393.695""","=""393.6947""","=""50""","=""""","=""""","=""""","=""""",,"=""1.483871""","=""4.633118""","=""4d8.(3P).5s""","=""a 2P""","=""3/2""","=""4d8.(3P).5p""","=""z 2P*""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""394.384""","=""394.3826""","=""590""","=""7.2e+07""","=""8.4e-02""","=""4.34e+00""","=""-0.476""",B+,"=""1.278700""","=""4.422454""","=""4d8.(3P).5s""","=""a 4P""","=""3/2""","=""4d8.(3P).5p""","=""z 4P*""","=""1/2""",4,2,,"=""T5181""","=""L3475""",
"=""395.936""","=""395.9353""","=""95""","=""""","=""""","=""""","=""""",,"=""1.732646""","=""4.864071""","=""4d8.(3P).5s""","=""a 2P""","=""1/2""","=""4d8.(1D).5p""","=""y 2P*""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""395.998""","=""395.9976""","=""3800""","=""5.4e+07""","=""1.70e-01""","=""1.33e+01""","=""0.01""",B,"=""0.965989""","=""4.096923""","=""4d8.(3F).5s""","=""a 2F""","=""5/2""","=""4d8.(3F).5p""","=""z 2G*""","=""7/2""",6,8,,"=""T5181""","=""L3475""",
"=""397.643""","=""397.6437""","=""380""","=""""","=""""","=""""","=""""",,"=""1.676352""","=""4.794324""","=""4d8.(1D).5s""","=""b 2D""","=""5/2""","=""""","=""4*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""398.553""","=""398.5520""","=""240""","=""1.09e+07""","=""2.60e-02""","=""1.37e+00""","=""-0.98""",B+,"=""1.278700""","=""4.389566""","=""4d8.(3P).5s""","=""a 4P""","=""3/2""","=""4d8.(3P).5p""","=""z 4P*""","=""3/2""",4,4,,"=""T5181""","=""L3475""",
"=""399.674""","=""399.6732""","=""240""","=""4.6e+06""","=""1.65e-02""","=""8.7e-01""","=""-1.18""",C+,"=""1.278700""","=""4.380839""","=""4d8.(3P).5s""","=""a 4P""","=""3/2""","=""4d8.(3P).5p""","=""z 4P*""","=""5/2""",4,6,,"=""T5181""","=""L3475""",
"=""399.728""","=""399.7279""","=""380""","=""""","=""""","=""""","=""""",,"=""1.483871""","=""4.585587""","=""4d8.(3P).5s""","=""a 2P""","=""3/2""","=""4d8.(3P).5p""","=""y 4D*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""402.428""","=""402.4276""","=""120""","=""""","=""""","=""""","=""""",,"=""1.783164""","=""4.864071""","=""4d8.(1D).5s""","=""b 2D""","=""3/2""","=""4d8.(1D).5p""","=""y 2P*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""404.955""","=""404.9550""","=""60""","=""""","=""""","=""""","=""""",,"=""1.732646""","=""4.794324""","=""4d8.(3P).5s""","=""a 2P""","=""1/2""","=""""","=""4*""","=""3/2""",2,4,,"=""""","=""L3475""",
"=""405.018""","=""405.0178""","=""23""","=""""","=""""","=""""","=""""",,"=""1.676352""","=""4.737555""","=""4d8.(1D).5s""","=""b 2D""","=""5/2""","=""4d8.(3P).5p""","=""z 2P*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""405.458""","=""405.4583""","=""40""","=""2.8e+06""","=""6.9e-03""","=""1.84e-01""","=""-1.86""",C+,"=""1.364576""","=""4.422454""","=""4d8.(3P).5s""","=""a 4P""","=""1/2""","=""4d8.(3P).5p""","=""z 4P*""","=""1/2""",2,2,,"=""T5181""","=""L3475""",
"=""405.749""","=""405.7483""","=""23""","=""9.5e+05""","=""1.6e-03""","=""1.3e-01""","=""-2.03""",C,"=""1.143286""","=""4.198978""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""4d8.(3F).5p""","=""z 2D*""","=""3/2""",6,4,,"=""T5181""","=""L3475""",
"=""407.872""","=""407.8731""","=""70""","=""""","=""""","=""""","=""""",,"=""1.676352""","=""4.716126""","=""4d8.(1D).5s""","=""b 2D""","=""5/2""","=""4d8.(3P).5p""","=""y 4D*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""408.393""","=""408.3933""","=""560""","=""1.43e+07""","=""2.4e-02""","=""1.92e+00""","=""-0.85""",C+,"=""0.965989""","=""4.001891""","=""4d8.(3F).5s""","=""a 2F""","=""5/2""","=""4d8.(3F).5p""","=""z 4F*""","=""3/2""",6,4,,"=""T5181""","=""L3475""",
"=""408.543""","=""408.5430""","=""19""","=""""","=""""","=""""","=""""",,"=""0.322115""","=""3.356904""","=""4d8.(3F).5s""","=""a 4F""","=""5/2""","=""4d8.(3F).5p""","=""z 4D*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""408.894""","=""408.8938""","=""45""","=""""","=""""","=""""","=""""",,"=""1.998715""","=""5.030901""","=""4d8.(1G).5s""","=""a 2G""","=""7/2""","=""4d8.(1D).5p""","=""y 2F*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""408.965""","=""408.9630""","=""60""","=""""","=""""","=""""","=""""",,"=""0.965989""","=""3.997662""","=""4d8.(3F).5s""","=""a 2F""","=""5/2""","=""4d8.(3F).5p""","=""z 4G*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""409.868""","=""409.8665""","=""140""","=""6.9e+06""","=""3.50e-02""","=""9.4e-01""","=""-1.15""",B,"=""1.364576""","=""4.389566""","=""4d8.(3P).5s""","=""a 4P""","=""1/2""","=""4d8.(3P).5p""","=""z 4P*""","=""3/2""",2,4,,"=""T5181""","=""L3475""",
"=""410.865""","=""410.8651""","=""45""","=""""","=""""","=""""","=""""",,"=""1.833462""","=""4.851100""","=""4d7.5s2""","=""b 4F""","=""7/2""","=""""","=""6*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""411.749""","=""411.7490""","=""70""","=""""","=""""","=""""","=""""",,"=""1.783164""","=""4.794324""","=""4d8.(1D).5s""","=""b 2D""","=""3/2""","=""""","=""4*""","=""3/2""",4,4,,"=""""","=""L3475""",
"=""412.084""","=""412.0841""","=""120""","=""""","=""""","=""""","=""""",,"=""1.985971""","=""4.994682""","=""4d8.(1G).5s""","=""a 2G""","=""9/2""","=""4d8.(1D).5p""","=""y 2F*""","=""7/2""",10,8,,"=""""","=""L3475""",
"=""412.284""","=""412.2846""","=""1100""","=""9.8e+06""","=""2.5e-02""","=""2.03e+00""","=""-0.83""",C+,"=""0.965989""","=""3.973237""","=""4d8.(3F).5s""","=""a 2F""","=""5/2""","=""4d8.(3F).5p""","=""z 2D*""","=""5/2""",6,6,,"=""T5181""","=""L3475""",
"=""413.003""","=""413.0050""","=""1500""","=""1.72e+07""","=""5.9e-02""","=""4.8e+00""","=""-0.45""",B,"=""0.965989""","=""3.967992""","=""4d8.(3F).5s""","=""a 2F""","=""5/2""","=""4d8.(3F).5p""","=""z 2F*""","=""7/2""",6,8,,"=""T5181""","=""L3475""",
"=""413.644""","=""413.6441""","=""2100""","=""1.01e+07""","=""2.6e-02""","=""2.8e+00""","=""-0.68""",C+,"=""0.705590""","=""3.702954""","=""4d8.(3F).5s""","=""a 2F""","=""7/2""","=""4d8.(3F).5p""","=""z 4F*""","=""7/2""",8,8,,"=""T5181""","=""L3475""",
"=""415.554""","=""415.5514""","=""240""","=""""","=""""","=""""","=""""",,"=""1.577460""","=""4.561066""","=""4d7.5s2""","=""b 4F""","=""9/2""","=""4d8.(3P).5p""","=""y 4D*""","=""7/2""",10,8,,"=""""","=""L3475""",
"=""419.768""","=""419.7679""","=""330""","=""3.8e+06""","=""1.35e-02""","=""1.12e+00""","=""-1.09""",C+,"=""1.143286""","=""4.096923""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""4d8.(3F).5p""","=""z 2G*""","=""7/2""",6,8,,"=""T5181""","=""L3475""",
"=""420.781""","=""420.7798""","=""70""","=""""","=""""","=""""","=""""",,"=""0.410370""","=""3.356904""","=""4d9""","=""a 2D""","=""5/2""","=""4d8.(3F).5p""","=""z 4D*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""421.233""","=""421.2319""","=""3300""","=""1.62e+07""","=""5.4e-02""","=""6.0e+00""","=""-0.37""",C+,"=""0.705590""","=""3.648962""","=""4d8.(3F).5s""","=""a 2F""","=""7/2""","=""4d8.(3F).5p""","=""z 4F*""","=""9/2""",8,10,,"=""T5181""","=""L3475""",
"=""423.139""","=""423.1384""","=""29""","=""""","=""""","=""""","=""""",,"=""1.278700""","=""4.208810""","=""4d8.(3P).5s""","=""a 4P""","=""3/2""","=""4d8.(3F).5p""","=""z 2F*""","=""5/2""",4,6,,"=""""","=""L3475""",
"=""424.564""","=""424.5630""","=""40""","=""6.5e+05""","=""1.8e-03""","=""9.9e-02""","=""-2.15""",C,"=""1.278700""","=""4.198978""","=""4d8.(3P).5s""","=""a 4P""","=""3/2""","=""4d8.(3F).5p""","=""z 2D*""","=""3/2""",4,4,,"=""T5181""","=""L3475""",
"=""427.463""","=""427.4620""","=""60""","=""""","=""""","=""""","=""""",,"=""1.732646""","=""4.633118""","=""4d8.(3P).5s""","=""a 2P""","=""1/2""","=""4d8.(3P).5p""","=""z 2P*""","=""1/2""",2,2,,"=""""","=""L3475""",
"=""427.980""","=""427.9792""","=""60""","=""9.2e+05""","=""3.8e-03""","=""2.1e-01""","=""-1.82""",C+,"=""1.483871""","=""4.380839""","=""4d8.(3P).5s""","=""a 2P""","=""3/2""","=""4d8.(3P).5p""","=""z 4P*""","=""5/2""",4,6,,"=""T5181""","=""L3475""",
"=""428.992""","=""428.9909""","=""820""","=""6.1e+06""","=""2.3e-02""","=""1.92e+00""","=""-0.87""",C+,"=""0.965989""","=""3.856126""","=""4d8.(3F).5s""","=""a 2F""","=""5/2""","=""4d8.(3F).5p""","=""z 4G*""","=""7/2""",6,8,,"=""T5181""","=""L3475""",
"=""429.798""","=""429.7971""","=""70""","=""""","=""""","=""""","=""""",,"=""1.676352""","=""4.561066""","=""4d8.(1D).5s""","=""b 2D""","=""5/2""","=""4d8.(3P).5p""","=""y 4D*""","=""7/2""",6,8,,"=""""","=""L3475""",
"=""434.366""","=""434.3652""","=""23""","=""""","=""""","=""""","=""""",,"=""1.143286""","=""3.997662""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""4d8.(3F).5p""","=""z 4G*""","=""5/2""",6,6,,"=""""","=""L3475""",
"=""437.427""","=""437.4264""","=""45""","=""1.7e+06""","=""1.00e-02""","=""2.9e-01""","=""-1.70""",C+,"=""1.364576""","=""4.198978""","=""4d8.(3P).5s""","=""a 4P""","=""1/2""","=""4d8.(3F).5p""","=""z 2D*""","=""3/2""",2,4,,"=""T5181""","=""L3475""",
"=""437.603""","=""437.6038""","=""4200""","=""1.64e+07""","=""5.9e-02""","=""6.8e+00""","=""-0.33""",B,"=""0.705590""","=""3.538843""","=""4d8.(3F).5s""","=""a 2F""","=""7/2""","=""4d8.(3F).5p""","=""z 4G*""","=""9/2""",8,10,,"=""T5181""","=""L3475""",
"=""438.115""","=""438.1142""","=""95""","=""2.5e+06""","=""7.1e-03""","=""6.2e-01""","=""-1.37""",C+,"=""1.143286""","=""3.973237""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""4d8.(3F).5p""","=""z 2D*""","=""5/2""",6,6,,"=""T5181""","=""L3475""",
"=""443.456""","=""443.4562""","=""23""","=""""","=""""","=""""","=""""",,"=""1.998463""","=""4.794324""","=""4d7.5s2""","=""b 4F""","=""5/2""","=""""","=""4*""","=""3/2""",6,4,,"=""""","=""L3475""",
"=""449.373""","=""449.3720""","=""35""","=""4.5e+05""","=""1.4e-03""","=""1.2e-01""","=""-2.09""",D+,"=""1.143286""","=""3.902341""","=""4d8.(3P).5s""","=""a 4P""","=""5/2""","=""4d8.(3F).5p""","=""z 4F*""","=""5/2""",6,6,,"=""T5181""","=""L3475""",
"=""450.504""","=""450.5036""","=""29""","=""""","=""""","=""""","=""""",,"=""1.833462""","=""4.585587""","=""4d7.5s2""","=""b 4F""","=""7/2""","=""4d8.(3P).5p""","=""y 4D*""","=""5/2""",8,6,,"=""""","=""L3475""",
"=""452.999""","=""452.9989""","=""23""","=""1.4e+06""","=""5.5e-03""","=""5.0e-01""","=""-1.48""",C,"=""0.965989""","=""3.702954""","=""4d8.(3F).5s""","=""a 2F""","=""5/2""","=""4d8.(3F).5p""","=""z 4F*""","=""7/2""",6,8,,"=""T5181""","=""L3475""",
"=""454.554""","=""454.5535""","=""16""","=""""","=""""","=""""","=""""",,"=""1.833462""","=""4.561066""","=""4d7.5s2""","=""b 4F""","=""7/2""","=""4d8.(3P).5p""","=""y 4D*""","=""7/2""",8,8,,"=""""","=""L3475""",
"=""455.001""","=""454.9982""","=""35""","=""5.e+05""","=""2.6e-03""","=""1.5e-01""","=""-1.99""",D,"=""1.483871""","=""4.208810""","=""4d8.(3P).5s""","=""a 2P""","=""3/2""","=""4d8.(3F).5p""","=""z 2F*""","=""5/2""",4,6,,"=""T5181""","=""L3475""",
