obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""212.730""","=""212.73231+""","=""15""","=""3.8e+06""","=""5.1e-03""","=""7.2e-02""","=""-2.0""",E,"=""0.0000000""","=""5.8281789""","=""5d10.6s""","=""2S""","=""1/2""","=""5d9<5/2>.6s<1/2>.6p<3/2>""","=""4P*""","=""3/2""",2,4,,"=""T7963""","=""L3312""",
"=""217.143""","=""217.133+""","=""20""","=""""","=""""","=""""","=""""",,"=""2.6576250""","=""8.36769""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d10.5f""","=""2F*""","=""5/2""",4,6,,"=""""","=""L3312""",
"=""235.330""","=""235.334+""","=""180""","=""8.e+06""","=""6.e-03""","=""2.9e-01""","=""-1.42""",D,"=""1.1358412""","=""6.40427""","=""5d9.6s2""","=""2D""","=""5/2""","=""5d9<5/2>.6s<1/2>.6p<3/2>""","=""2D*""","=""5/2""",6,6,,"=""T7963""","=""L3312""",
"=""237.701""","=""237.69708+""","=""20""","=""""","=""""","=""""","=""""",,"=""1.1358412""","=""6.3519002""","=""5d9.6s2""","=""2D""","=""5/2""","=""5d9<5/2>.6s<1/2>.6p<1/2>""","=""2D*""","=""3/2""",6,4,,"=""""","=""L3312""",
"=""238.848""","=""238.84751+""","=""120""","=""""","=""""","=""""","=""""",,"=""1.1358412""","=""6.3267765""","=""5d9.6s2""","=""2D""","=""5/2""","=""5d9<5/2>.6s<1/2>.6p<3/2>""","=""4D*""","=""7/2""",6,8,,"=""""","=""L3312""",
"=""242.869""","=""242.86810+""","=""2600""","=""1.98e+08""","=""3.51e-01""","=""5.61e+00""","=""-0.154""",B+,"=""0.0000000""","=""5.1050014""","=""5d10.6s""","=""2S""","=""1/2""","=""5d10.6p""","=""2P*""","=""3/2""",2,4,,"=""T4060""","=""L3312""",
"=""254.494""","=""254.4963+""","=""16""","=""""","=""""","=""""","=""""",,"=""2.6576250""","=""7.529373""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d10.7p""","=""2P*""","=""3/2""",4,4,,"=""""","=""L3312""",
"=""259.002""","=""""","=""20""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L3312""",
"=""259.081""","=""259.0831+""","=""30""","=""""","=""""","=""""","=""""",,"=""2.6576250""","=""7.443125""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d10.7p""","=""2P*""","=""1/2""",4,2,,"=""""","=""L3312""",
"=""264.227""","=""264.22693+""","=""250""","=""4.4e+06""","=""3.1e-03""","=""1.6e-01""","=""-1.73""",D,"=""1.1358412""","=""5.8281789""","=""5d9.6s2""","=""2D""","=""5/2""","=""5d9<5/2>.6s<1/2>.6p<3/2>""","=""4P*""","=""3/2""",6,4,,"=""T7963""","=""L1336""",
"=""267.675""","=""267.67318+""","=""3400""","=""1.64e+08""","=""1.76e-01""","=""3.10e+00""","=""-0.453""",A+,"=""0.0000000""","=""4.6319246""","=""5d10.6s""","=""2S""","=""1/2""","=""5d10.6p""","=""2P*""","=""1/2""",2,2,,"=""T4060""","=""L1336""",
"=""268.951""","=""268.95043+""","=""30""","=""""","=""""","=""""","=""""",,"=""2.6576250""","=""7.2675525""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d9<3/2>.6s<1/2>.6p<1/2>""","=""2F*""","=""5/2""",4,6,,"=""""","=""L1336""",
"=""270.169""","=""270.16949+""","=""80""","=""""","=""""","=""""","=""""",,"=""1.1358412""","=""5.7249678""","=""5d9.6s2""","=""2D""","=""5/2""","=""5d9<5/2>.6s<1/2>.6p<1/2>""","=""4F*""","=""5/2""",6,6,,"=""""","=""L1336""",
"=""274.906""","=""274.90640+""","=""1100""","=""1.03e+07""","=""1.56e-02""","=""8.4e-01""","=""-1.03""",B,"=""1.1358412""","=""5.6458926""","=""5d9.6s2""","=""2D""","=""5/2""","=""5d9<5/2>.6s<1/2>.6p<1/2>""","=""4F*""","=""7/2""",6,8,,"=""T7963""","=""L1336""",
"=""278.164""","=""278.171+""","=""100""","=""""","=""""","=""""","=""""",,"=""4.6319246""","=""9.08905""","=""5d10.6p""","=""2P*""","=""1/2""","=""5d10.13d""","=""2D""","=""3/2""",2,4,,"=""""","=""L1336""",
"=""280.176""","=""280.175+""","=""30""","=""""","=""""","=""""","=""""",,"=""4.6319246""","=""9.05717""","=""5d10.6p""","=""2P*""","=""1/2""","=""5d10.12d""","=""2D""","=""3/2""",2,4,,"=""""","=""L1336""",
"=""287.320""","=""287.317+""","=""3""","=""""","=""""","=""""","=""""",,"=""4.6319246""","=""8.94717""","=""5d10.6p""","=""2P*""","=""1/2""","=""5d10.10d""","=""2D""","=""3/2""",2,4,,"=""""","=""L1336""",
"=""288.430""","=""288.42917+""","=""300""","=""""","=""""","=""""","=""""",,"=""2.6576250""","=""6.9562262""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d9<3/2>.6s<1/2>.6p<1/2>""","=""4D*""","=""3/2""",4,4,,"=""""","=""L1336""",
"=""288.781""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""288.925""","=""""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""289.281""","=""""","=""300""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""290.659""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""290.675""","=""""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""291.567""","=""291.568+""","=""3""","=""""","=""""","=""""","=""""",,"=""2.6576250""","=""6.90995""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d9<3/2>.6s<1/2>.6p<1/2>""","=""4D*""","=""1/2""",4,2,,"=""""","=""L1336""",
"=""294.153""","=""294.157+""","=""30""","=""""","=""""","=""""","=""""",,"=""4.6319246""","=""8.84682""","=""5d10.6p""","=""2P*""","=""1/2""","=""5d10.9d""","=""2D""","=""3/2""",2,4,,"=""""","=""L1336""",
"=""297.420""","=""""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""300.353""","=""300.352+""","=""10""","=""""","=""""","=""""","=""""",,"=""4.6319246""","=""8.75989""","=""5d10.6p""","=""2P*""","=""1/2""","=""5d9.6s.(3D<2>).7s""","=""4D""","=""3/2""",2,4,,"=""""","=""L1336""",
"=""300.673""","=""300.677+""","=""3""","=""""","=""""","=""""","=""""",,"=""4.6319246""","=""8.75543""","=""5d10.6p""","=""2P*""","=""1/2""","=""5d10.10s""","=""2S""","=""1/2""",2,2,,"=""""","=""L1336""",
"=""302.555""","=""""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""303.008""","=""303.00870+""","=""320""","=""""","=""""","=""""","=""""",,"=""1.1358412""","=""5.2276115""","=""5d9.6s2""","=""2D""","=""5/2""","=""5d9<5/2>.6s<1/2>.6p<1/2>""","=""4P*""","=""5/2""",6,6,,"=""""","=""L1336""",
"=""303.413""","=""""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""306.631""","=""306.633+""","=""300""","=""""","=""""","=""""","=""""",,"=""4.6319246""","=""8.67534""","=""5d10.6p""","=""2P*""","=""1/2""","=""5d10.8d""","=""2D""","=""3/2""",2,4,,"=""""","=""L1336""",
"=""310.353""","=""""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""311.791""","=""""","=""10w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""312.369""","=""312.36884+""","=""1600""","=""1.90e+07""","=""1.85e-02""","=""1.14e+00""","=""-0.955""",B+,"=""1.1358412""","=""5.1050014""","=""5d9.6s2""","=""2D""","=""5/2""","=""5d10.6p""","=""2P*""","=""3/2""",6,4,,"=""T4060""","=""L1336""",
"=""312.794""","=""""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""316.580""","=""""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""319.268""","=""319.269+""","=""30""","=""""","=""""","=""""","=""""",,"=""4.6319246""","=""8.51530""","=""5d10.6p""","=""2P*""","=""1/2""","=""5d10.9s""","=""2S""","=""1/2""",2,2,,"=""""","=""L1336""",
"=""319.564""","=""""","=""100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""320.129""","=""""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""320.567""","=""""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""322.279""","=""""","=""1""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""322.618""","=""322.620+""","=""30""","=""""","=""""","=""""","=""""",,"=""5.1050014""","=""8.94804""","=""5d10.6p""","=""2P*""","=""3/2""","=""5d10.10d""","=""2D""","=""5/2""",4,6,,"=""""","=""L1336""",
"=""323.156""","=""""","=""300""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""325.488""","=""""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""326.604""","=""""","=""10w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""326.801""","=""""","=""30w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""327.257""","=""""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""327.441""","=""327.448+""","=""10""","=""""","=""""","=""""","=""""",,"=""5.1050014""","=""8.89138""","=""5d10.6p""","=""2P*""","=""3/2""","=""5d10.11s""","=""2S""","=""1/2""",4,2,,"=""""","=""L1336""",
"=""330.925""","=""330.921+""","=""300""","=""3.1e+05""","=""8.e-04""","=""3.4e-02""","=""-2.5""",E,"=""2.6576250""","=""6.40427""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d9<5/2>.6s<1/2>.6p<3/2>""","=""2D*""","=""5/2""",4,6,,"=""T7963""","=""L1336""",
"=""331.059""","=""331.062+""","=""300""","=""""","=""""","=""""","=""""",,"=""5.1050014""","=""8.85004""","=""5d10.6p""","=""2P*""","=""3/2""","=""5d10.9d""","=""2D""","=""5/2""",4,6,,"=""""","=""L1336""",
"=""332.108""","=""332.111+""","=""100""","=""3.0e+07""","=""1.01e-01""","=""2.2e+00""","=""-0.70""",C,"=""4.6319246""","=""8.36514""","=""5d10.6p""","=""2P*""","=""1/2""","=""5d10.7d""","=""2D""","=""3/2""",2,4,,"=""T7776""","=""L1336""",
"=""335.611""","=""335.61170+""","=""100""","=""""","=""""","=""""","=""""",,"=""2.6576250""","=""6.3519002""","=""5d9.6s2""","=""2D""","=""3/2""","=""5d9<5/2>.6s<1/2>.6p<1/2>""","=""2D*""","=""3/2""",4,4,,"=""""","=""L1336""",
"=""336.941""","=""""","=""30w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""338.287""","=""""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""339.228""","=""339.228+""","=""100w""","=""""","=""""","=""""","=""""",,"=""5.1050014""","=""8.75989""","=""5d10.6p""","=""2P*""","=""3/2""","=""5d9.6s.(3D<2>).7s""","=""4D""","=""3/2""",4,4,,"=""""","=""L1336""",
"=""339.637""","=""339.643+""","=""100""","=""""","=""""","=""""","=""""",,"=""5.1050014""","=""8.75543""","=""5d10.6p""","=""2P*""","=""3/2""","=""5d10.10s""","=""2S""","=""1/2""",4,2,,"=""""","=""L1336""",
"=""344.135""","=""344.134+""","=""30w""","=""""","=""""","=""""","=""""",,"=""5.2276115""","=""8.83040""","=""5d9<5/2>.6s<1/2>.6p<1/2>""","=""4P*""","=""5/2""","=""5d9.6s.(3D<2>).7s""","=""2D""","=""5/2""",6,6,,"=""""","=""L1336""",
"=""346.820""","=""346.825+""","=""100""","=""""","=""""","=""""","=""""",,"=""5.1050014""","=""8.67984""","=""5d10.6p""","=""2P*""","=""3/2""","=""5d10.8d""","=""2D""","=""5/2""",4,6,,"=""""","=""L1336""",
"=""347.260""","=""347.262+""","=""30""","=""""","=""""","=""""","=""""",,"=""5.1050014""","=""8.67534""","=""5d10.6p""","=""2P*""","=""3/2""","=""5d10.8d""","=""2D""","=""3/2""",4,4,,"=""""","=""L1336""",
"=""351.004""","=""351.003+""","=""30w""","=""""","=""""","=""""","=""""",,"=""5.2276115""","=""8.75989""","=""5d9<5/2>.6s<1/2>.6p<1/2>""","=""4P*""","=""5/2""","=""5d9.6s.(3D<2>).7s""","=""4D""","=""3/2""",6,4,,"=""""","=""L1336""",
"=""351.182""","=""""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""354.662""","=""""","=""3""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""355.459""","=""""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""355.838""","=""""","=""300""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""355.924""","=""""","=""10""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""356.699""","=""""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""358.539""","=""""","=""30w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""358.775""","=""""","=""300""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""358.981""","=""""","=""30w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""359.909""","=""""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""361.260""","=""""","=""100""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""361.503""","=""""","=""30w""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""362.377""","=""""","=""30""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L1336""",
"=""363.235""","=""363.234+""","=""100w""","=""""","=""""","=""""","=""""",,"=""5.1050014""","=""8.51835""","=""5d10.6p""","=""2P*""","=""3/2""","=""5d9.6s.(3D<3>).7s""","=""4D""","=""5/2""",4,6,,"=""""","=""L1336""",
