obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""""","=""""","=""2972.63""","=""0.17""","=""""","=""6.45e+04""","=""1.42e-02""","=""4.18e+00""","=""-1.369""",B,"=""[8.687002]""","=""9.104088""","=""1s2.2s.5p""","=""3P*""","=""1""","=""1s2.2s.8d""","=""3D""","=""2""",3,5,,"=""u28""","=""""",
"=""""","=""""","=""2972.70""","=""0.17""","=""""","=""8.61e+04""","=""1.60e-02""","=""7.81e+00""","=""-1.098""",B,"=""[8.687002]""","=""9.104078""","=""1s2.2s.5p""","=""3P*""","=""2""","=""1s2.2s.8d""","=""3D""","=""3""",5,7,,"=""u28""","=""""",
"=""3025.814""","=""0.002""","=""3025.8138""","=""0.0020""","=""9""","=""""","=""""","=""""","=""""",,"=""7.0525370""","=""7.4622919""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2s.3p""","=""1P*""","=""1""",5,3,,"=""""","=""L483""",
"=""3178.372""","=""0.002""","=""3178.370""","=""0.003""","=""9*""","=""""","=""""","=""""","=""""",,"=""7.303596""","=""7.6936830""","=""1s2.2s.3p""","=""3P*""","=""0""","=""1s2.2s.3d""","=""3D""","=""1""",1,3,,"=""""","=""L483""",
"=""3178.372""","=""0.002""","=""3178.370""","=""0.003""","=""9*""","=""""","=""""","=""""","=""""",,"=""7.303596""","=""7.6936830""","=""1s2.2s.3p""","=""3P*""","=""1""","=""1s2.2s.3d""","=""3D""","=""1""",3,3,,"=""""","=""L483""",
"=""3178.737""","=""0.002""","=""3178.738""","=""0.003""","=""11*""","=""""","=""""","=""""","=""""",,"=""7.303641""","=""7.693683""","=""1s2.2s.3p""","=""3P*""","=""2""","=""1s2.2s.3d""","=""3D""","=""3""",5,7,,"=""""","=""L483""",
"=""3178.737""","=""0.002""","=""3178.738""","=""0.003""","=""11*""","=""""","=""""","=""""","=""""",,"=""7.303641""","=""7.693683""","=""1s2.2s.3p""","=""3P*""","=""2""","=""1s2.2s.3d""","=""3D""","=""2""",5,5,,"=""""","=""L483""",
"=""3178.737""","=""0.002""","=""3178.741""","=""0.003""","=""11*""","=""""","=""""","=""""","=""""",,"=""7.303641""","=""7.6936830""","=""1s2.2s.3p""","=""3P*""","=""2""","=""1s2.2s.3d""","=""3D""","=""1""",5,3,,"=""""","=""L483""",
"=""""","=""""","=""3390000""","=""90000""","=""""","=""2.78e-19""","=""2.39e-19""","=""5.19e+01""","=""-18.62""",B,"=""2.724963""","=""2.725329""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.2p""","=""3P*""","=""2""",1,5,E2,"=""T7096c75""","=""""",
"=""""","=""""","=""4280000""","=""130000""","=""""","=""1.86e-19""","=""8.52e-20""","=""1.17e+02""","=""-18.59""",B,"=""2.7250394""","=""2.725329""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.2p""","=""3P*""","=""2""",3,5,E2,"=""T7096c75""","=""""",
"=""""","=""""","=""4280000""","=""130000""","=""""","=""1.74e-10""","=""7.97e-11""","=""2.50e+00""","=""-9.62""",A,"=""2.7250394""","=""2.725329""","=""1s2.2s.2p""","=""3P*""","=""1""","=""1s2.2s.2p""","=""3P*""","=""2""",3,5,M1,"=""T7096c75""","=""L5964""",
"=""""","=""""","=""16300000""","=""2100000""","=""""","=""4.83e-12""","=""5.74e-11""","=""2.00e+00""","=""-10.24""",A,"=""2.724963""","=""2.7250394""","=""1s2.2s.2p""","=""3P*""","=""0""","=""1s2.2s.2p""","=""3P*""","=""1""",1,3,M1,"=""T7096c75""","=""""",
