obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_22
"=""424.6545""","=""424.654+""","=""130""","=""""","=""""","=""""","=""""",,"=""1.394032""","=""4.313686""","=""5d4.(5D).6s""","=""a 6D""","=""5/2""","=""""","=""347*""","=""5/2""",6,6,,"=""""","=""L7593,L3475""",
"=""426.9456""","=""426.946+""","=""130""","=""""","=""""","=""""","=""""",,"=""2.549147""","=""5.453126""","=""5d3.6s.(5F).6p""","=""z 6G*""","=""7/2""","=""5d3.6s.(5F).7s""","=""e 6F""","=""7/2""",8,8,,"=""""","=""L7593,L3475""",
"=""430.4188""","=""430.416+""","=""160c""","=""2.08e+06""","=""5.8e-03""","=""4.9e-01""","=""-1.46""",B+,"=""1.147279""","=""4.027844""","=""5d3.6s2""","=""a 4P""","=""5/2""","=""5d3.6s.(5P).6p""","=""y 6D*""","=""5/2""",6,6,,"=""T4976""","=""L7593,L3475""",
"=""435.6369""","=""435.633+""","=""110""","=""""","=""""","=""""","=""""",,"=""2.812174""","=""5.658246""","=""5d3.6s.(5F).6p""","=""z 6G*""","=""9/2""","=""5d3.6s.(5F).7s""","=""e 6F""","=""9/2""",10,10,,"=""""","=""L7593,L3475""",
"=""438.0052""","=""438.004+""","=""100""","=""4.8e+05""","=""1.04e-03""","=""1.20e-01""","=""-2.08""",C+,"=""0.491463""","=""3.322127""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""5/2""",8,6,,"=""T4976""","=""L7593,L3475""",
"=""438.7300""","=""438.729+""","=""150""","=""1.03e+06""","=""4.5e-03""","=""2.58e-01""","=""-1.75""",B+,"=""0.752449""","=""3.578433""","=""5d3.6s2""","=""a 4P""","=""3/2""","=""""","=""288*""","=""5/2""",4,6,,"=""T4976""","=""L7593,L3475""",
"=""439.9685""","=""439.968+""","=""110""","=""4.6e+05""","=""8.8e-04""","=""7.7e-02""","=""-2.28""",B+,"=""0.249221""","=""3.067249""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""3/2""",6,4,,"=""T4976""","=""L7593,L3475""",
"=""440.3735""","=""440.374+""","=""180""","=""2.28e+06""","=""6.6e-03""","=""5.8e-01""","=""-1.40""",B+,"=""1.147279""","=""3.962711""","=""5d3.6s2""","=""a 4P""","=""5/2""","=""5d3.6s.(5P).6p""","=""z 6P*""","=""5/2""",6,6,,"=""T4976""","=""L7593,L3475""",
"=""441.6981""","=""441.698+""","=""130""","=""2.53e+06""","=""1.48e-02""","=""4.3e-01""","=""-1.53""",B+,"=""0.750032""","=""3.557021""","=""5d3.6s2""","=""a 4P""","=""1/2""","=""""","=""286*""","=""3/2""",2,4,,"=""T4976""","=""L7593,L3475""",
"=""444.2276""","=""444.228+""","=""55""","=""7.5e+05""","=""3.33e-03""","=""1.95e-01""","=""-1.88""",B+,"=""1.236843""","=""4.027844""","=""5d4.(5D).6s""","=""a 6D""","=""3/2""","=""5d3.6s.(5P).6p""","=""y 6D*""","=""5/2""",4,6,,"=""T4976""","=""L7593,L3475""",
"=""444.2925""","=""444.298+""","=""75""","=""9.0e+05""","=""2.13e-03""","=""3.12e-01""","=""-1.67""",B+,"=""1.325431""","=""4.115996""","=""5d3.6s2""","=""a 2G""","=""9/2""","=""5d3.6s.(5P).6p""","=""z 6P*""","=""7/2""",10,8,,"=""T4976""","=""L7593,L3475""",
"=""447.4770""","=""447.477+""","=""95""","=""1.36e+06""","=""5.5e-03""","=""4.8e-01""","=""-1.49""",B+,"=""1.147279""","=""3.918018""","=""5d3.6s2""","=""a 4P""","=""5/2""","=""""","=""316*""","=""7/2""",6,8,,"=""T4976""","=""L7593,L3475""",
"=""451.2247""","=""451.224+""","=""360c""","=""1.56e+06""","=""5.7e-03""","=""8.5e-01""","=""-1.24""",B,"=""0.696920""","=""3.44465?""","=""5d3.6s2""","=""a 4F""","=""9/2""","=""""","=""277*""","=""11/2""",10,12,,"=""T4976""","=""L7593,L3475""",
"=""451.2768""","=""451.272+""","=""75""","=""3.6e+05""","=""8.9e-04""","=""1.32e-01""","=""-2.05""",C+,"=""0.696920""","=""3.444358""","=""5d3.6s2""","=""a 4F""","=""9/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""7/2""",10,8,,"=""T4976""","=""L7593,L3475""",
"=""451.545""","=""451.545+""","="":""","=""3.1e+05""","=""9.5e-04""","=""1.41e-01""","=""-2.02""",C+,"=""1.655369""","=""4.401148""","=""5d4.(5D).6s""","=""a 6D""","=""9/2""","=""""","=""354*""","=""9/2""",10,10,,"=""T4976""","=""""",
"=""452.2362""","=""452.235+""","=""55""","=""2.3e+05""","=""7.1e-04""","=""1.05e-01""","=""-2.15""",C+,"=""0.696920""","=""3.438507""","=""5d3.6s2""","=""a 4F""","=""9/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""9/2""",10,10,,"=""T4976""","=""L7593,L3475""",
"=""453.2116""","=""453.207+""","=""190""","=""2.42e+06""","=""1.12e-02""","=""6.7e-01""","=""-1.35""",B+,"=""0.752449""","=""3.488157""","=""5d3.6s2""","=""a 4P""","=""3/2""","=""5d3.6s.(5F).6p""","=""y 4D*""","=""5/2""",4,6,,"=""T4976""","=""L7593,L3475""",
"=""454.8424""","=""454.843+""","=""28""","=""5.3e+05""","=""2.48e-03""","=""1.49e-01""","=""-2.00""",B+,"=""1.236843""","=""3.962711""","=""5d4.(5D).6s""","=""a 6D""","=""3/2""","=""5d3.6s.(5P).6p""","=""z 6P*""","=""5/2""",4,6,,"=""T4976""","=""L7593,L3475""",
"=""455.3226""","=""455.323+""","=""130""","=""""","=""""","=""""","=""""",,"=""0.491463""","=""3.214456""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""5d3.6s.(5F).6p""","=""z 4F*""","=""9/2""",8,10,,"=""""","=""L7593,L3475""",
"=""455.4970""","=""455.495+""","=""45""","=""9.5e+05""","=""3.9e-03""","=""3.54e-01""","=""-1.63""",B+,"=""1.394032""","=""4.115996""","=""5d4.(5D).6s""","=""a 6D""","=""5/2""","=""5d3.6s.(5P).6p""","=""z 6P*""","=""7/2""",6,8,,"=""T4976""","=""L7593,L3475""",
"=""456.7130""","=""456.713+""","=""170""","=""2.50e+06""","=""7.8e-03""","=""9.4e-01""","=""-1.204""",B+,"=""1.203314""","=""3.918018""","=""5d3.6s2""","=""a 2G""","=""7/2""","=""""","=""316*""","=""7/2""",8,8,,"=""T4976""","=""L7593,L3475""",
"=""457.5588""","=""457.5597+""","=""340""","=""1.23e+06""","=""3.84e-03""","=""2.32e-01""","=""-1.81""",B+,"=""0.000000""","=""2.709683""","=""5d3.6s2""","=""a 4F""","=""3/2""","=""5d3.6s.(5F).6p""","=""z 4F*""","=""3/2""",4,4,,"=""T4976""","=""L7593,L3475""",
"=""458.197""","=""458.198+""","=""28""","=""2.10e+05""","=""8.3e-04""","=""1.0e-01""","=""-2.18""",B,"=""1.203314""","=""3.909224""","=""5d3.6s2""","=""a 2G""","=""7/2""","=""""","=""315*""","=""9/2""",8,10,,"=""T4976""","=""L7606,L3475""",
"=""462.0806""","=""462.081+""","=""260""","=""5.3e+06""","=""1.12e-02""","=""1.02e+00""","=""-1.172""",B+,"=""1.147279""","=""3.830451""","=""5d3.6s2""","=""a 4P""","=""5/2""","=""5d3.6s.(5P).6p""","=""z 4S*""","=""3/2""",6,4,,"=""T4976""","=""L7593,L3475""",
"=""463.436""","=""463.433+""","=""45""","=""1.23e+06""","=""3.94e-03""","=""2.41e-01""","=""-1.80""",B+,"=""1.236843""","=""3.912184""","=""5d4.(5D).6s""","=""a 6D""","=""3/2""","=""""","=""315*""","=""3/2""",4,4,,"=""T4976""","=""L7593,L3475""",
"=""467.0450""","=""467.045+""","=""130""","=""2.85e+06""","=""6.2e-03""","=""5.7e-01""","=""-1.43""",B+,"=""1.147279""","=""3.801933""","=""5d3.6s2""","=""a 4P""","=""5/2""","=""5d3.6s.(5P).6p""","=""y 6D*""","=""3/2""",6,4,,"=""T4976""","=""L7593,L3475""",
"=""468.3185""","=""468.318+""","=""450""","=""1.52e+06""","=""5.0e-03""","=""4.6e-01""","=""-1.52""",B+,"=""0.249221""","=""2.896654""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""5d3.6s.(5F).6p""","=""z 4F*""","=""5/2""",6,6,,"=""T4976""","=""L7593,L3475""",
"=""468.6178""","=""468.616+""","=""45""","=""2.75e+05""","=""7.2e-04""","=""1.12e-01""","=""-2.14""",B,"=""0.696920""","=""3.342671""","=""5d3.6s2""","=""a 4F""","=""9/2""","=""""","=""269*""","=""7/2""",10,8,,"=""T4976""","=""L7593,L3475""",
"=""468.6577""","=""468.658+""","=""40""","=""3.38e+05""","=""1.48e-03""","=""1.37e-01""","=""-2.05""",B+,"=""1.147279""","=""3.792794""","=""5d3.6s2""","=""a 4P""","=""5/2""","=""""","=""305*""","=""7/2""",6,8,,"=""T4976""","=""L7593,L3475""",
"=""469.3213""","=""469.321+""","=""130""","=""4.08e+06""","=""2.69e-02""","=""8.3e-01""","=""-1.27""",B+,"=""1.209958""","=""3.851735""","=""5d4.(5D).6s""","=""a 6D""","=""1/2""","=""5d3.6s.(5P).6p""","=""z 6P*""","=""3/2""",2,4,,"=""T4976""","=""L7593,L3475""",
"=""470.7408""","=""470.741+""","=""65""","=""1.40e+06""","=""4.7e-03""","=""4.3e-01""","=""-1.55""",B+,"=""1.394032""","=""4.027844""","=""5d4.(5D).6s""","=""a 6D""","=""5/2""","=""5d3.6s.(5P).6p""","=""y 6D*""","=""5/2""",6,6,,"=""T4976""","=""L7593,L3475""",
"=""474.1489""","=""474.146+""","=""150""","=""5.0e+06""","=""1.69e-02""","=""1.05e+00""","=""-1.171""",B+,"=""1.236843""","=""3.851735""","=""5d4.(5D).6s""","=""a 6D""","=""3/2""","=""5d3.6s.(5P).6p""","=""z 6P*""","=""3/2""",4,4,,"=""T4976""","=""L7593,L3475""",
"=""475.7836""","=""475.784+""","=""220""","=""""","=""""","=""""","=""""",,"=""0.491463""","=""3.097355""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""5d3.6s.(5F).6p""","=""z 4F*""","=""7/2""",8,8,,"=""""","=""L7593,L3475""",
"=""475.9364""","=""475.937+""","=""45""","=""7.5e+05""","=""3.8e-03""","=""2.39e-01""","=""-1.82""",B+,"=""1.357654""","=""3.962711""","=""5d3.6s2""","=""a 2P""","=""3/2""","=""5d3.6s.(5P).6p""","=""z 6P*""","=""5/2""",4,6,,"=""T4976""","=""L7593,L3475""",
"=""477.0316""","=""477.031+""","=""120""","=""2.75e+06""","=""9.4e-03""","=""1.18e+00""","=""-1.125""",B+,"=""1.516917""","=""4.115996""","=""5d4.(5D).6s""","=""a 6D""","=""7/2""","=""5d3.6s.(5P).6p""","=""z 6P*""","=""7/2""",8,8,,"=""T4976""","=""L7593,L3475""",
"=""478.2272""","=""478.226+""","=""85""","=""2.16e+06""","=""5.9e-03""","=""9.3e-01""","=""-1.23""",B+,"=""1.325431""","=""3.918018""","=""5d3.6s2""","=""a 2G""","=""9/2""","=""""","=""316*""","=""7/2""",10,8,,"=""T4976""","=""L7593,L3475""",
"=""481.4094""","=""481.4099+""","=""220""","=""1.20e+06""","=""4.2e-03""","=""2.64e-01""","=""-1.78""",B,"=""0.000000""","=""2.575439""","=""5d3.6s2""","=""a 4F""","=""3/2""","=""5d2.6s2.(3P).6p""","=""z 2D*""","=""3/2""",4,4,,"=""T4976""","=""L7593,L3475""",
"=""482.6777""","=""482.677+""","=""85""","=""2.63e+06""","=""9.2e-03""","=""8.8e-01""","=""-1.26""",B+,"=""1.394032""","=""3.962711""","=""5d4.(5D).6s""","=""a 6D""","=""5/2""","=""5d3.6s.(5P).6p""","=""z 6P*""","=""5/2""",6,6,,"=""T4976""","=""L7593,L3475""",
"=""483.3535""","=""483.352+""","=""55""","=""1.70e+06""","=""6.0e-03""","=""3.8e-01""","=""-1.62""",B+,"=""1.236843""","=""3.801933""","=""5d4.(5D).6s""","=""a 6D""","=""3/2""","=""5d3.6s.(5P).6p""","=""y 6D*""","=""3/2""",4,4,,"=""T4976""","=""L7593,L3475""",
"=""485.3522""","=""485.350+""","=""30""","=""1.65e+06""","=""5.8e-03""","=""3.72e-01""","=""-1.63""",B+,"=""1.357654""","=""3.912184""","=""5d3.6s2""","=""a 2P""","=""3/2""","=""""","=""315*""","=""3/2""",4,4,,"=""T4976""","=""L7593,L3475""",
"=""488.5314""","=""488.531+""","=""75""","=""1.11e+06""","=""5.3e-03""","=""5.1e-01""","=""-1.50""",B+,"=""1.147279""","=""3.685176""","=""5d3.6s2""","=""a 4P""","=""5/2""","=""""","=""297*""","=""7/2""",6,8,,"=""T4976""","=""L7593,L3475""",
"=""490.5960""","=""490.593+""","=""65""","=""1.95e+06""","=""5.9e-03""","=""1.14e+00""","=""-1.15""",C+,"=""1.873915""","=""4.401148""","=""5d3.6s2""","=""a 2H""","=""11/2""","=""""","=""354*""","=""9/2""",12,10,,"=""T4976""","=""L7593,L3475""",
"=""492.1482""","=""492.150+""","=""110""","=""""","=""""","=""""","=""""",,"=""1.595177""","=""4.114412""","=""5d3.6s2""","=""a 2D""","=""5/2""","=""""","=""331*""","=""5/2""",6,6,,"=""""","=""L7593,L3475""",
"=""492.2256""","=""492.227+""","=""5""","=""2.1e+05""","=""9.5e-04""","=""1.24e-01""","=""-2.12""",C+,"=""1.203314""","=""3.722154""","=""5d3.6s2""","=""a 2G""","=""7/2""","=""""","=""300*""","=""9/2""",8,10,,"=""T4976""","=""L7593""",
"=""492.2645""","=""492.265+""","=""100""","=""1.18e+06""","=""8.5e-03""","=""2.77e-01""","=""-1.77""",B,"=""0.750032""","=""3.268681""","=""5d3.6s2""","=""a 4P""","=""1/2""","=""5d3.6s.(5F).6p""","=""y 4D*""","=""3/2""",2,4,,"=""T4976""","=""L7593,L3475""",
"=""492.7380""","=""492.738+""","=""110""","=""1.53e+06""","=""5.6e-03""","=""3.6e-01""","=""-1.65""",B,"=""0.752449""","=""3.268681""","=""5d3.6s2""","=""a 4P""","=""3/2""","=""5d3.6s.(5F).6p""","=""y 4D*""","=""3/2""",4,4,,"=""T4976""","=""L7593,L3475""",
"=""493.7799""","=""493.779+""","=""150""","=""4.5e+06""","=""1.23e-02""","=""1.60e+00""","=""-1.01""",B+,"=""1.516917""","=""4.027844""","=""5d4.(5D).6s""","=""a 6D""","=""7/2""","=""5d3.6s.(5P).6p""","=""y 6D*""","=""5/2""",8,6,,"=""T4976""","=""L7593,L3475""",
"=""497.1080""","=""497.114+""","=""45""","=""1.00e+06""","=""3.7e-03""","=""2.43e-01""","=""-1.83""",B,"=""1.357654""","=""3.851735""","=""5d3.6s2""","=""a 2P""","=""3/2""","=""5d3.6s.(5P).6p""","=""z 6P*""","=""3/2""",4,4,,"=""T4976""","=""L7593,L3475""",
"=""501.3922""","=""501.393+""","=""75""","=""1.88e+06""","=""7.1e-03""","=""4.67e-01""","=""-1.549""",B+,"=""1.357654""","=""3.830451""","=""5d3.6s2""","=""a 2P""","=""3/2""","=""5d3.6s.(5P).6p""","=""z 4S*""","=""3/2""",4,4,,"=""T4976""","=""L7593,L3475""",
"=""503.8773""","=""503.878+""","=""200*""","=""""","=""""","=""""","=""""",,"=""4.779058""","=""7.239656""","=""""","=""385*""","=""3/2""","=""""","=""583""","=""3/2""",4,4,,"=""""","=""L7593,L3475""",
"=""503.8773""","=""503.872+""","=""200*""","=""4.4e+06""","=""1.33e-02""","=""2.21e+00""","=""-0.88""",B+,"=""1.655369""","=""4.115996""","=""5d4.(5D).6s""","=""a 6D""","=""9/2""","=""5d3.6s.(5P).6p""","=""z 6P*""","=""7/2""",10,8,,"=""T4976""","=""L7593,L3475""",
"=""504.4727""","=""504.472+""","=""90""","=""2.73e+06""","=""6.9e-03""","=""6.9e-01""","=""-1.38""",B+,"=""1.394032""","=""3.851735""","=""5d4.(5D).6s""","=""a 6D""","=""5/2""","=""5d3.6s.(5P).6p""","=""z 6P*""","=""3/2""",6,4,,"=""T4976""","=""L7593,L3475""",
"=""506.9283""","=""506.928+""","=""100""","=""2.92e+06""","=""8.4e-03""","=""1.13e+00""","=""-1.17""",B+,"=""1.516917""","=""3.962711""","=""5d4.(5D).6s""","=""a 6D""","=""7/2""","=""5d3.6s.(5P).6p""","=""z 6P*""","=""5/2""",8,6,,"=""T4976""","=""L7593,L3475""",
"=""507.1295""","=""507.129+""","=""5""","=""1.67e+05""","=""7.7e-04""","=""1.29e-01""","=""-2.11""",B,"=""1.655369""","=""4.100192""","=""5d4.(5D).6s""","=""a 6D""","=""9/2""","=""""","=""330*""","=""11/2""",10,12,,"=""T4976""","=""L7593""",
"=""508.3670""","=""508.365+""","=""30""","=""1.92e+05""","=""8.9e-04""","=""1.49e-01""","=""-2.05""",C+,"=""1.325431""","=""3.764312""","=""5d3.6s2""","=""a 2G""","=""9/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""11/2""",10,12,,"=""T4976""","=""L7593,L3475""",
"=""508.8784""","=""508.879+""","=""65""","=""1.50e+06""","=""3.9e-03""","=""3.9e-01""","=""-1.63""",B+,"=""1.394032""","=""3.830451""","=""5d4.(5D).6s""","=""a 6D""","=""5/2""","=""5d3.6s.(5P).6p""","=""z 4S*""","=""3/2""",6,4,,"=""T4976""","=""L7593,L3475""",
"=""509.2129""","=""509.215+""","=""90""","=""9.5e+05""","=""2.77e-03""","=""3.7e-01""","=""-1.65""",B,"=""1.203314""","=""3.638125""","=""5d3.6s2""","=""a 2G""","=""7/2""","=""""","=""293*""","=""5/2""",8,6,,"=""T4976""","=""L7593,L3475""",
"=""509.669""","=""509.67+""","=""40*""","=""""","=""""","=""""","=""""",,"=""2.964820""","=""5.39744""","=""5d4.(3G).6s""","=""a 4G""","=""9/2""","=""""","=""435*""","=""7/2""",10,8,,"=""""","=""L3475""",
"=""509.669""","=""509.664+""","=""40*""","=""5.0e+05""","=""1.95e-03""","=""1.96e-01""","=""-1.93""",B+,"=""1.595177""","=""4.027844""","=""5d3.6s2""","=""a 2D""","=""5/2""","=""5d3.6s.(5P).6p""","=""y 6D*""","=""5/2""",6,6,,"=""T4976""","=""L3475""",
"=""511.7269""","=""511.721+""","=""110""","=""""","=""""","=""""","=""""",,"=""3.294883""","=""5.717771""","=""5d4.(5D).6s""","=""a 4D""","=""7/2""","=""""","=""461*""","=""5/2""",8,6,,"=""""","=""L7593,L3475""",
"=""513.7898""","=""513.790+""","=""30""","=""4.5e+06""","=""1.78e-02""","=""6.0e-01""","=""-1.45""",B+,"=""0.750032""","=""3.163163""","=""5d3.6s2""","=""a 4P""","=""1/2""","=""5d3.6s.(5F).6p""","=""y 4D*""","=""1/2""",2,2,,"=""T4976""","=""L7593,L3475""",
"=""514.3052""","=""514.305+""","=""100""","=""1.20e+06""","=""2.38e-03""","=""1.61e-01""","=""-2.021""",B+,"=""0.752449""","=""3.163163""","=""5d3.6s2""","=""a 4P""","=""3/2""","=""5d3.6s.(5F).6p""","=""y 4D*""","=""1/2""",4,2,,"=""T4976""","=""L7593,L3475""",
"=""514.5120""","=""514.512+""","=""100""","=""1.68e+06""","=""4.4e-03""","=""4.5e-01""","=""-1.58""",B+,"=""1.147279""","=""3.557021""","=""5d3.6s2""","=""a 4P""","=""5/2""","=""""","=""286*""","=""3/2""",6,4,,"=""T4976""","=""L7593,L3475""",
"=""514.905""","=""514.906+""","=""75""","=""9.0e+05""","=""2.38e-03""","=""2.43e-01""","=""-1.84""",B,"=""1.394032""","=""3.801933""","=""5d4.(5D).6s""","=""a 6D""","=""5/2""","=""5d3.6s.(5P).6p""","=""y 6D*""","=""3/2""",6,4,,"=""T4976""","=""L7607,L3475""",
"=""515.7998""","=""515.789+""","=""330""","=""""","=""""","=""""","=""""",,"=""0.696920""","=""3.100700""","=""5d3.6s2""","=""a 4F""","=""9/2""","=""5d3.6s.(5F).6p""","=""z 6G*""","=""11/2""",10,12,,"=""""","=""L7593,L3475""",
"=""516.3252""","=""516.325+""","=""75""","=""6.3e+05""","=""3.8e-03""","=""2.6e-01""","=""-1.82""",C+,"=""1.236843""","=""3.638125""","=""5d4.(5D).6s""","=""a 6D""","=""3/2""","=""""","=""293*""","=""5/2""",4,6,,"=""T4976""","=""L7593,L3475""",
"=""521.4192""","=""521.419+""","=""110""","=""""","=""""","=""""","=""""",,"=""0.000000""","=""2.377825""","=""5d3.6s2""","=""a 4F""","=""3/2""","=""5d3.6s.(5F).6p""","=""z 6G*""","=""5/2""",4,6,,"=""""","=""L7593,L3475""",
"=""521.9905""","=""521.989+""","=""110D""","=""8.8e+04""","=""3.6e-04""","=""3.7e-02""","=""-2.66""",B,"=""0.249221""","=""2.624449""","=""5d3.6s2""","=""a 4F""","=""5/2""","=""5d2.6s2.(3F).6p""","=""z 4D*""","=""5/2""",6,6,,"=""T4976""","=""L7593,L3475""",
"=""522.0113""","=""522.012+""","=""40""","=""8.2e+05""","=""2.50e-03""","=""3.4e-01""","=""-1.70""",B,"=""1.203314""","=""3.578433""","=""5d3.6s2""","=""a 2G""","=""7/2""","=""""","=""288*""","=""5/2""",8,6,,"=""T4976""","=""L7593,L3475""",
"=""523.6850""","=""523.685+""","=""30""","=""4.7e+05""","=""1.92e-03""","=""1.98e-01""","=""-1.94""",B+,"=""1.595177""","=""3.962711""","=""5d3.6s2""","=""a 2D""","=""5/2""","=""5d3.6s.(5P).6p""","=""z 6P*""","=""5/2""",6,6,,"=""T4976""","=""L7593,L3475""",
"=""529.6482""","=""529.648+""","=""90""","=""7.5e+05""","=""3.15e-03""","=""3.30e-01""","=""-1.72""",B+,"=""1.147279""","=""3.488157""","=""5d3.6s2""","=""a 4P""","=""5/2""","=""5d3.6s.(5F).6p""","=""y 4D*""","=""5/2""",6,6,,"=""T4976""","=""L7593,L3475""",
"=""533.7611""","=""533.761+""","=""30""","=""5.5e+05""","=""3.13e-03""","=""3.30e-01""","=""-1.73""",B+,"=""1.595177""","=""3.918018""","=""5d3.6s2""","=""a 2D""","=""5/2""","=""""","=""316*""","=""7/2""",6,8,,"=""T4976""","=""L7593,L3475""",
"=""534.2535""","=""534.251+""","=""140""","=""""","=""""","=""""","=""""",,"=""0.491463""","=""2.812174""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""5d3.6s.(5F).6p""","=""z 6G*""","=""9/2""",8,10,,"=""""","=""L7593,L3475""",
"=""535.1063""","=""535.105+""","=""50""","=""2.15e+06""","=""6.2e-03""","=""6.5e-01""","=""-1.43""",B+,"=""1.595177""","=""3.912184""","=""5d3.6s2""","=""a 2D""","=""5/2""","=""""","=""315*""","=""3/2""",6,4,,"=""T4976""","=""L7593,L3475""",
"=""535.6168""","=""535.615+""","=""65""","=""6.5e+05""","=""2.80e-03""","=""1.97e-01""","=""-1.95""",B,"=""0.752449""","=""3.067249""","=""5d3.6s2""","=""a 4P""","=""3/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""3/2""",4,4,,"=""T4976""","=""L7593,L3475""",
"=""539.7486""","=""539.747+""","=""40""","=""2.5e+05""","=""1.5e-03""","=""1.6e-01""","=""-2.06""",C,"=""1.147279""","=""3.444358""","=""5d3.6s2""","=""a 4P""","=""5/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""7/2""",6,8,,"=""T4976""","=""L7593,L3475""",
"=""540.4009""","=""540.403+""","=""200""","=""1.35e+06""","=""2.96e-03""","=""2.10e-01""","=""-1.93""",B+,"=""0.000000""","=""2.294293""","=""5d3.6s2""","=""a 4F""","=""3/2""","=""5d2.6s2.(3F).6p""","=""z 4D*""","=""1/2""",4,2,,"=""T4976""","=""L7593,L3475""",
"=""542.070""","=""542.071+""","=""130""","=""""","=""""","=""""","=""""",,"=""0.752449""","=""3.039682""","=""5d3.6s2""","=""a 4P""","=""3/2""","=""5d3.6s.(5F).6p""","=""z 6D*""","=""1/2""",4,2,,"=""""","=""L3475""",
"=""543.6778""","=""543.678+""","=""65""","=""1.07e+06""","=""7.1e-03""","=""5.1e-01""","=""-1.55""",C+,"=""1.357654""","=""3.638125""","=""5d3.6s2""","=""a 2P""","=""3/2""","=""""","=""293*""","=""5/2""",4,6,,"=""T4976""","=""L7593,L3475""",
"=""550.0970""","=""550.098+""","=""50""","=""6.1e+05""","=""2.8e-03""","=""5.0e-01""","=""-1.56""",C+,"=""1.655369""","=""3.909224""","=""5d4.(5D).6s""","=""a 6D""","=""9/2""","=""""","=""315*""","=""9/2""",10,10,,"=""T4976""","=""L7593,L3475""",
"=""550.2212""","=""550.221+""","=""18""","=""""","=""""","=""""","=""""",,"=""0.752449""","=""3.005801""","=""5d3.6s2""","=""a 4P""","=""3/2""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""3/2""",4,4,,"=""""","=""L7593,L3475""",
"=""550.7185""","=""550.719+""","=""20""","=""1.9e+05""","=""1.28e-03""","=""9.3e-02""","=""-2.29""",C+,"=""1.236843""","=""3.488157""","=""5d4.(5D).6s""","=""a 6D""","=""3/2""","=""5d3.6s.(5F).6p""","=""y 4D*""","=""5/2""",4,6,,"=""T4976""","=""L7593,L3475""",
"=""551.7807""","=""""","=""15c""","=""""","=""""","=""""","=""""",,"=""""","=""""","=""""","=""""","=""""","=""""","=""""","=""""",1,1,,"=""""","=""L7593,L3475""",
"=""552.044""","=""552.043+""","=""90""","=""3.8e+06""","=""2.2e-02""","=""3.2e+00""","=""-0.76""",C+,"=""2.155232""","=""4.401148""","=""5d3.6s2""","=""a 2F""","=""7/2""","=""""","=""354*""","=""9/2""",8,10,,"=""T4976""","=""L182,L3475""",
"=""552.2688""","=""552.266+""","=""9""","=""""","=""""","=""""","=""""",,"=""2.559845""","=""4.804853""","=""5d4.(3H).6s""","=""a 4H""","=""7/2""","=""""","=""387*""","=""5/2""",8,6,,"=""""","=""L7593,L3475""",
"=""552.5516""","=""552.550+""","=""10""","=""""","=""""","=""""","=""""",,"=""3.268681""","=""5.512536""","=""5d3.6s.(5F).6p""","=""y 4D*""","=""3/2""","=""5d3.6s.(5F).7s""","=""e 4F""","=""5/2""",4,6,,"=""""","=""L7593,L3475""",
"=""552.9895""","=""552.989+""","=""13""","=""""","=""""","=""""","=""""",,"=""0.491463""","=""2.733535""","=""5d3.6s2""","=""a 4F""","=""7/2""","=""5d2.6s2.(3P).6p""","=""z 2D*""","=""5/2""",8,6,,"=""""","=""L7593,L3475""",
"=""554.674""","=""554.671+""","=""10l""","=""3.e+05""","=""8.e-04""","=""8.e-02""","=""-2.3""",E,"=""1.595177""","=""3.830451""","=""5d3.6s2""","=""a 2D""","=""5/2""","=""5d3.6s.(5P).6p""","=""z 4S*""","=""3/2""",6,4,,"=""T4976""","=""L3475""",
"=""554.9866""","=""554.986+""","=""20""","=""""","=""""","=""""","=""""",,"=""2.135562""","=""4.369568""","=""5d3.6s2""","=""a 2F""","=""5/2""","=""""","=""352*""","=""3/2""",6,4,,"=""""","=""L7593,L3475""",
"=""558.5566""","=""558.553+""","=""30""","=""""","=""""","=""""","=""""",,"=""3.438507""","=""5.658246""","=""5d3.6s.(5F).6p""","=""z 6F*""","=""9/2""","=""5d3.6s.(5F).7s""","=""e 6F""","=""9/2""",10,10,,"=""""","=""L7593,L3475""",
"=""560.0306""","=""560.03+""","=""15""","=""""","=""""","=""""","=""""",,"=""5.440531""","=""7.65441""","=""""","=""438*""","=""5/2""","=""""","=""617""","=""5/2""",6,6,,"=""""","=""L7593,L3475""",
