obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),fik,S(a.u.),log_gf,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,column_24
"=""381.97711""","=""0.00015""","=""381.97712""","=""0.00006""","=""8300""","=""6.60e+05""","=""1.86e-03""","=""1.63e-01""","=""-1.89""",B+,"=""1.25431290""","=""4.5001669""","=""5d8.6s2""","=""3F""","=""3""","=""5d8.6s.(4F).6p""","=""a 5G*""","=""4""",7,9,,"=""T3313""","=""L11529""",
"=""383.8377""","=""0.0020""","=""383.83954""","=""0.00003""","=""8""","=""""","=""""","=""""","=""""",,"=""0.81426023""","=""4.04436514""","=""5d9.6s""","=""3D""","=""2""","=""5d9.6p""","=""a 3P*""","=""2""",5,5,,"=""""","=""L11529""",
"=""383.97450""","=""0.00020""","=""383.97453""","=""0.00015""","=""14""","=""""","=""""","=""""","=""""",,"=""5.2891719""","=""8.5181412""","=""5d8.6s.(4F).6p""","=""b 5D*""","=""3""","=""""","=""x""","=""4""",7,9,,"=""""","=""L11529""",
"=""386.43176""","=""0.00015""","=""386.43160""","=""0.00007""","=""84""","=""3.1e+05""","=""1.16e-03""","=""4.4e-02""","=""-2.46""",C,"=""2.3019582""","=""5.5103966""","=""5d8.6s2""","=""3P""","=""1""","=""5d8.6s.(4F).6p""","=""5F*""","=""2""",3,5,,"=""T3313""","=""L11529""",
"=""386.68835""","=""0.00020""","=""386.68833""","=""0.00009""","=""11""","=""""","=""""","=""""","=""""",,"=""4.5681600""","=""7.7744682""","=""5d9.6p""","=""3P*""","=""1""","=""5d9.8s""","=""1D""","=""2""",3,5,,"=""""","=""L11529""",
"=""386.95176""","=""0.00020""","=""386.95189""","=""0.00010""","=""470""","=""""","=""""","=""""","=""""",,"=""4.77787291""","=""7.9819973""","=""5d8.6s.(4F).6p""","=""b 5F*""","=""5""","=""5d8.(3F<4>).6s.6d""","=""b (4,?)""","=""5""",11,11,,"=""""","=""L11529""",
"=""387.68136""","=""0.00020""","=""387.68147""","=""0.00014""","=""470""","=""""","=""""","=""""","=""""",,"=""4.77787291""","=""7.9759675""","=""5d8.6s.(4F).6p""","=""b 5F*""","=""5""","=""5d8.(3F<4>).6s.6d""","=""b (4,?)""","=""6""",11,13,,"=""""","=""L11529""",
"=""387.80738""","=""0.00015""","=""387.80717""","=""0.00008""","=""21""","=""""","=""""","=""""","=""""",,"=""4.2306068""","=""7.4276647""","=""5d9.6p""","=""3F*""","=""3""","=""5d9.6d""","=""a 1D""","=""2""",7,5,,"=""""","=""L11529""",
"=""388.19487""","=""0.00015""","=""388.19477""","=""0.00008""","=""32""","=""""","=""""","=""""","=""""",,"=""4.2306068""","=""7.4244726""","=""5d9.6p""","=""3F*""","=""3""","=""5d9.6d""","=""3F""","=""4""",7,9,,"=""""","=""L11529""",
"=""388.34979""","=""0.00015""","=""388.34977""","=""0.00006""","=""45""","=""""","=""""","=""""","=""""",,"=""4.2306068""","=""7.4231978""","=""5d9.6p""","=""3F*""","=""3""","=""5d9.6d""","=""1F""","=""3""",7,7,,"=""""","=""L11529""",
"=""388.63182""","=""0.00020""","=""388.63191""","=""0.00012""","=""26""","=""""","=""""","=""""","=""""",,"=""4.77787291""","=""7.9681462""","=""5d8.6s.(4F).6p""","=""b 5F*""","=""5""","=""5d8.(3F<4>).6s.6d.(3D<?>)""","=""a (4,?)""","=""5""",11,11,,"=""""","=""L11529""",
"=""389.98362""","=""0.00015""","=""389.98354""","=""0.00006""","=""500s""","=""""","=""""","=""""","=""""",,"=""4.2306068""","=""7.4098230""","=""5d9.6p""","=""3F*""","=""3""","=""5d9.6d""","=""3D""","=""3""",7,7,,"=""""","=""L11529""",
"=""390.18279""","=""0.00015""","=""390.18266""","=""0.00008""","=""1100s""","=""""","=""""","=""""","=""""",,"=""4.2306068""","=""7.4082005""","=""5d9.6p""","=""3F*""","=""3""","=""5d9.6d""","=""a 3G""","=""4""",7,9,,"=""""","=""L11529""",
"=""390.48143""","=""0.00015""","=""390.48141""","=""0.00008""","=""150""","=""""","=""""","=""""","=""""",,"=""4.2306068""","=""7.4057695""","=""5d9.6p""","=""3F*""","=""3""","=""5d9.6d""","=""3P""","=""2""",7,5,,"=""""","=""L11529""",
"=""390.54883""","=""0.00015""","=""390.54873""","=""0.00009""","=""390""","=""""","=""""","=""""","=""""",,"=""4.77787291""","=""7.9524882""","=""5d8.6s.(4F).6p""","=""b 5F*""","=""5""","=""5d8.(3F<4>).6s.6d.(3D<?>)""","=""a (4,?)""","=""6""",11,13,,"=""""","=""L11529""",
"=""390.73853""","=""0.00015""","=""390.73848""","=""0.00008""","=""120""","=""""","=""""","=""""","=""""",,"=""4.77787291""","=""7.9509466""","=""5d8.6s.(4F).6p""","=""b 5F*""","=""5""","=""""","=""""","=""5 or 4""",11,1,,"=""""","=""L11529""",
"=""391.20032""","=""0.00015""","=""391.20037""","=""0.00008""","=""430""","=""""","=""""","=""""","=""""",,"=""4.37932485""","=""7.5486521""","=""5d8.6s.(4F).6p""","=""a 5D*""","=""3""","=""5d8.(3F<4>).6s.7s.(1S<0>)""","=""(4,0)""","=""4""",7,9,,"=""""","=""L11529""",
"=""392.40668""","=""0.00015""","=""392.40668""","=""0.00009""","=""1900c""","=""""","=""""","=""""","=""""",,"=""3.7389724""","=""6.8985567""","=""5d8.6s.(4F).6p""","=""5D*""","=""4""","=""5d8.(3F<4>).6s.7s.(3S<1>)""","=""(4,1)""","=""5""",9,11,,"=""""","=""L11529""",
"=""392.63833""","=""0.00015""","=""392.63814""","=""0.00005""","=""77""","=""""","=""""","=""""","=""""",,"=""4.37932485""","=""7.5370465""","=""5d8.6s.(4F).6p""","=""a 5D*""","=""3""","=""5d8.(3F<4>).6s.7s.(3S<1>)""","=""(4,1)""","=""3""",7,7,,"=""""","=""L11529""",
"=""392.64474""","=""0.00015""","=""392.64463""","=""0.00005""","=""480""","=""""","=""""","=""""","=""""",,"=""1.92198251""","=""5.0796521""","=""5d8.6s2""","=""3F""","=""2""","=""5d8.6s.(4F).6p""","=""5G*""","=""3""",5,7,,"=""""","=""L11529""",
"=""392.74949""","=""0.00020""","=""392.74953""","=""0.00020""","=""37""","=""""","=""""","=""""","=""""",,"=""5.2891719""","=""8.4459980""","=""5d8.6s.(4F).6p""","=""b 5D*""","=""3""","=""5d9.6d""","=""b 3G""","=""4""",7,9,,"=""""","=""L11529""",
"=""394.27155""","=""0.00020""","=""394.27161""","=""0.00009""","=""47""","=""""","=""""","=""""","=""""",,"=""4.6298290""","=""7.7744682""","=""5d9.6p""","=""b 3P*""","=""2""","=""5d9.8s""","=""1D""","=""2""",5,5,,"=""""","=""L11529""",
"=""394.5225""","=""0.0020""","=""394.52575""","=""0.00014""","=""4""","=""""","=""""","=""""","=""""",,"=""5.2891719""","=""8.4317854""","=""5d8.6s.(4F).6p""","=""b 5D*""","=""3""","=""5d9.6d""","=""3G""","=""3""",7,7,,"=""""","=""L11529""",
"=""394.9502""","=""0.0003""","=""394.95041""","=""0.00004""","=""470hfs""","=""8.3e+05""","=""1.93e-03""","=""1.25e-01""","=""-2.02""",C+,"=""1.6733229""","=""4.81255750""","=""5d9.6s""","=""b 1D""","=""2""","=""5d8.6s.(2D).6p""","=""a 3F*""","=""2""",5,5,,"=""T3313n""","=""L11529""",
"=""395.47564""","=""0.00016""","=""395.47564""","=""0.00005""","=""40""","=""2.8e+04""","=""6.5e-05""","=""4.2e-03""","=""-3.49""",C,"=""1.92198251""","=""5.0570479""","=""5d8.6s2""","=""3F""","=""2""","=""5d8.6s.(4P).6p""","=""5P*""","=""2""",5,5,,"=""T3313n""","=""L11529""",
"=""396.4162""","=""0.0020""","=""396.41806""","=""0.00011""","=""4""","=""""","=""""","=""""","=""""",,"=""4.6298290""","=""7.7574412""","=""5d9.6p""","=""b 3P*""","=""2""","=""5d9.8s""","=""3D""","=""3""",5,7,,"=""""","=""L11529""",
"=""396.74792""","=""0.00016""","=""396.74792""","=""0.00003""","=""3400""","=""1.38e+06""","=""3.26e-03""","=""2.98e-01""","=""-1.64""",C+,"=""1.25431290""","=""4.37932485""","=""5d8.6s2""","=""3F""","=""3""","=""5d8.6s.(4F).6p""","=""a 5D*""","=""3""",7,7,,"=""T3313n""","=""L11529""",
"=""398.17269""","=""0.00016""","=""398.17285""","=""0.00005""","=""33""","=""""","=""""","=""""","=""""",,"=""3.3027625""","=""6.41659104""","=""5d8.6s2""","=""1D""","=""2""","=""5d8.6s.(2F).6p""","=""3F*""","=""2""",5,5,,"=""""","=""L11529""",
"=""398.6066""","=""0.0020""","=""398.60557""","=""0.00014""","=""7""","=""""","=""""","=""""","=""""",,"=""5.3546084""","=""8.4650566""","=""5d8.6s.(4F).6p""","=""5D*""","=""1""","=""""","=""""","=""2""",3,5,,"=""""","=""L11529""",
"=""399.76975""","=""0.00016""","=""399.76982""","=""0.00005""","=""410""","=""2.39e+05""","=""5.7e-04""","=""3.8e-02""","=""-2.54""",C+,"=""1.92198251""","=""5.0233722""","=""5d8.6s2""","=""3F""","=""2""","=""5d8.6s.(4F).6p""","=""5D*""","=""2""",5,5,,"=""T3313n""","=""L11529""",
"=""400.2931""","=""0.0020""","=""400.29466""","=""0.00024""","=""5""","=""""","=""""","=""""","=""""",,"=""5.3546084""","=""8.4519316""","=""5d8.6s.(4F).6p""","=""5D*""","=""1""","=""5d9.6d""","=""b 1D""","=""2""",3,5,,"=""""","=""L11529""",
"=""400.36150""","=""0.00020""","=""400.36163""","=""0.00011""","=""150""","=""""","=""""","=""""","=""""",,"=""4.66063603""","=""7.7574412""","=""5d9.6p""","=""3F*""","=""4""","=""5d9.8s""","=""3D""","=""3""",9,7,,"=""""","=""L11529""",
"=""401.02283""","=""0.00020""","=""401.02264""","=""0.00010""","=""66""","=""""","=""""","=""""","=""""",,"=""4.6827675""","=""7.7744682""","=""5d9.6p""","=""3D*""","=""3""","=""5d9.8s""","=""1D""","=""2""",7,5,,"=""""","=""L11529""",
"=""401.9345""","=""0.0020""","=""401.93743""","=""0.00019""","=""12""","=""""","=""""","=""""","=""""",,"=""5.0233722""","=""8.1080363""","=""5d8.6s.(4F).6p""","=""5D*""","=""2""","=""5d9.7d""","=""1D""","=""2""",5,5,,"=""""","=""L11529""",
"=""402.0746""","=""0.0020""","=""402.07795""","=""0.00015""","=""11""","=""""","=""""","=""""","=""""",,"=""5.0233722""","=""8.1069583""","=""5d8.6s.(4F).6p""","=""5D*""","=""2""","=""5d9.7d""","=""3D""","=""3""",5,7,,"=""""","=""L11529""",
"=""402.9088""","=""0.0020""","=""402.91228""","=""0.00018""","=""12""","=""""","=""""","=""""","=""""",,"=""2.1056776""","=""5.1828783""","=""5d8.6s2""","=""3P""","=""0""","=""5d8.6s.(2D).6p""","=""a 3D*""","=""1""",1,3,,"=""""","=""L11529""",
"=""403.24372""","=""0.00020""","=""403.24344""","=""0.00011""","=""56""","=""""","=""""","=""""","=""""",,"=""4.6827675""","=""7.7574412""","=""5d9.6p""","=""3D*""","=""3""","=""5d9.8s""","=""3D""","=""3""",7,7,,"=""""","=""L11529""",
"=""405.59111""","=""0.00016""","=""405.59084""","=""0.00007""","=""120""","=""""","=""""","=""""","=""""",,"=""2.7235734""","=""5.7804521""","=""5d8.6s2""","=""1G""","=""4""","=""5d8.6s.(2F).6p""","=""b 3D*""","=""3""",9,7,,"=""""","=""L11529""",
"=""406.1507""","=""0.0020""","=""406.15266""","=""0.00008""","=""17""","=""""","=""""","=""""","=""""",,"=""2.3019582""","=""5.3546084""","=""5d8.6s2""","=""3P""","=""1""","=""5d8.6s.(4F).6p""","=""5D*""","=""1""",3,3,,"=""""","=""L11529""",
"=""406.2305""","=""0.0020""","=""406.22900""","=""0.00023""","=""5""","=""""","=""""","=""""","=""""",,"=""5.0233722""","=""8.0754487""","=""5d8.6s.(4F).6p""","=""5D*""","=""2""","=""5d9.7d""","=""3P""","=""2""",5,5,,"=""""","=""L11529""",
"=""406.7066""","=""0.0007""","=""406.70757""","=""0.00010""","=""620hfs""","=""""","=""""","=""""","=""""",,"=""4.5001669""","=""7.5486521""","=""5d8.6s.(4F).6p""","=""a 5G*""","=""4""","=""5d8.(3F<4>).6s.7s.(1S<0>)""","=""(4,0)""","=""4""",9,9,,"=""""","=""L11529""",
"=""406.724""","=""0.003""","=""406.72695""","=""0.00008""","=""13""","=""""","=""""","=""""","=""""",,"=""4.37932485""","=""7.4276647""","=""5d8.6s.(4F).6p""","=""a 5D*""","=""3""","=""5d9.6d""","=""a 1D""","=""2""",7,5,,"=""""","=""L11529""",
"=""407.15338""","=""0.00017""","=""407.15331""","=""0.00007""","=""54""","=""""","=""""","=""""","=""""",,"=""4.37932485""","=""7.4244726""","=""5d8.6s.(4F).6p""","=""a 5D*""","=""3""","=""5d9.6d""","=""3F""","=""4""",7,9,,"=""""","=""L11529""",
"=""407.32500""","=""0.00020""","=""407.32383""","=""0.00007""","=""6""","=""""","=""""","=""""","=""""",,"=""4.37932485""","=""7.4231978""","=""5d8.6s.(4F).6p""","=""a 5D*""","=""3""","=""5d9.6d""","=""1F""","=""3""",7,7,,"=""""","=""L11529c153""",
"=""408.26192""","=""0.00017""","=""408.26181""","=""0.00008""","=""410c""","=""""","=""""","=""""","=""""",,"=""4.5001669""","=""7.5370465""","=""5d8.6s.(4F).6p""","=""a 5G*""","=""4""","=""5d8.(3F<4>).6s.7s.(3S<1>)""","=""(4,1)""","=""3""",9,7,,"=""""","=""L11529""",
"=""408.59306""","=""0.00020""","=""408.59306""","=""0.00013""","=""87""","=""""","=""""","=""""","=""""",,"=""4.98344819""","=""8.0178658""","=""5d8.6s.(4F).6p""","=""5F*""","=""4""","=""5d8.(3F<4>).6s.6d.(3D<?>)""","=""b (4,?)""","=""4""",9,9,,"=""""","=""L11529""",
"=""408.84851""","=""0.00017""","=""408.84858""","=""0.00005""","=""84""","=""""","=""""","=""""","=""""",,"=""3.3027625""","=""6.33528366""","=""5d8.6s2""","=""1D""","=""2""","=""5d8.6s.(4P).6p""","=""5D*""","=""3""",5,7,,"=""""","=""L11529""",
"=""409.12173""","=""0.00017""","=""409.12151""","=""0.00007""","=""160""","=""""","=""""","=""""","=""""",,"=""4.37932485""","=""7.4098230""","=""5d8.6s.(4F).6p""","=""a 5D*""","=""3""","=""5d9.6d""","=""3D""","=""3""",7,7,,"=""""","=""L11529""",
"=""409.34073""","=""0.00017""","=""409.34066""","=""0.00008""","=""580""","=""""","=""""","=""""","=""""",,"=""4.37932485""","=""7.4082005""","=""5d8.6s.(4F).6p""","=""a 5D*""","=""3""","=""5d9.6d""","=""a 3G""","=""4""",7,9,,"=""""","=""L11529""",
"=""409.4077""","=""0.0020""","=""409.40709""","=""0.00018""","=""12""","=""""","=""""","=""""","=""""",,"=""5.0796521""","=""8.1080363""","=""5d8.6s.(4F).6p""","=""5G*""","=""3""","=""5d9.7d""","=""1D""","=""2""",7,5,,"=""""","=""L11529""",
"=""409.5518""","=""0.0020""","=""409.55288""","=""0.00015""","=""15""","=""""","=""""","=""""","=""""",,"=""5.0796521""","=""8.1069583""","=""5d8.6s.(4F).6p""","=""5G*""","=""3""","=""5d9.7d""","=""3D""","=""3""",7,7,,"=""""","=""L11529""",
"=""409.66930""","=""0.00017""","=""409.66948""","=""0.00008""","=""87""","=""""","=""""","=""""","=""""",,"=""4.37932485""","=""7.4057695""","=""5d8.6s.(4F).6p""","=""a 5D*""","=""3""","=""5d9.6d""","=""3P""","=""2""",7,5,,"=""""","=""L11529""",
"=""409.8634""","=""0.0020""","=""409.8618""","=""0.0003""","=""53""","=""""","=""""","=""""","=""""",,"=""5.5089466""","=""8.5339707""","=""5d8.6s.(4F).6p""","=""b 5G*""","=""4""","=""""","=""""","=""5""",9,11,,"=""""","=""L11529""",
"=""410.8761""","=""0.0020""","=""410.87386""","=""0.00017""","=""5""","=""""","=""""","=""""","=""""",,"=""5.0796521""","=""8.0972254""","=""5d8.6s.(4F).6p""","=""5G*""","=""3""","=""5d9.7d""","=""3G""","=""4""",7,9,,"=""""","=""L11529""",
"=""411.0207""","=""0.0020""","=""411.01940""","=""0.00015""","=""18""","=""""","=""""","=""""","=""""",,"=""5.4485518""","=""8.4650566""","=""5d8.6s.(4P).6p""","=""a 5P*""","=""3""","=""""","=""""","=""2""",7,5,,"=""""","=""L11529""",
"=""411.0772""","=""0.0020""","=""411.07696""","=""0.00019""","=""15""","=""""","=""""","=""""","=""""",,"=""5.5089466""","=""8.5250290""","=""5d8.6s.(4F).6p""","=""b 5G*""","=""4""","=""""","=""y""","=""4""",9,9,,"=""""","=""L11529""",
"=""411.3280""","=""0.0020""","=""411.32617""","=""0.00007""","=""10""","=""""","=""""","=""""","=""""",,"=""4.98344819""","=""7.9977033""","=""5d8.6s.(4F).6p""","=""5F*""","=""4""","=""5d8.(3F<3>).6s.7s.(3S<1>)""","=""(3,1)""","=""3""",9,7,,"=""""","=""L11529""",
"=""411.98365""","=""0.00017""","=""411.98365""","=""0.00003""","=""3000""","=""2.87e+06""","=""1.02e-02""","=""6.9e-01""","=""-1.29""",C+,"=""1.6733229""","=""4.6827675""","=""5d9.6s""","=""b 1D""","=""2""","=""5d9.6p""","=""3D*""","=""3""",5,7,,"=""T3313n""","=""L11529""",
"=""412.8166""","=""0.0020""","=""412.8156""","=""0.0003""","=""5""","=""""","=""""","=""""","=""""",,"=""5.4485518""","=""8.4519316""","=""5d8.6s.(4P).6p""","=""a 5P*""","=""3""","=""5d9.6d""","=""b 1D""","=""2""",7,5,,"=""""","=""L11529""",
"=""413.6347""","=""0.0020""","=""413.63277""","=""0.00022""","=""26""","=""""","=""""","=""""","=""""",,"=""5.4485518""","=""8.4459980""","=""5d8.6s.(4P).6p""","=""a 5P*""","=""3""","=""5d9.6d""","=""b 3G""","=""4""",7,9,,"=""""","=""L11529""",
"=""413.8639""","=""0.0020""","=""413.86053""","=""0.00024""","=""99""","=""""","=""""","=""""","=""""",,"=""5.0796521""","=""8.0754487""","=""5d8.6s.(4F).6p""","=""5G*""","=""3""","=""5d9.7d""","=""3P""","=""2""",7,5,,"=""""","=""L11529""",
"=""414.0920""","=""0.0020""","=""414.09239""","=""0.00019""","=""9""","=""""","=""""","=""""","=""""",,"=""5.4485518""","=""8.4426710""","=""5d8.6s.(4P).6p""","=""a 5P*""","=""3""","=""5d9.6d""","=""3F""","=""2""",7,5,,"=""""","=""L11529""",
"=""414.4781""","=""0.0020""","=""414.4786""","=""0.0003""","=""32""","=""""","=""""","=""""","=""""",,"=""5.4485518""","=""8.4398812""","=""5d8.6s.(4P).6p""","=""a 5P*""","=""3""","=""5d9.6d""","=""3F""","=""3""",7,7,,"=""""","=""L11529""",
"=""414.6198""","=""0.0020""","=""414.61863""","=""0.00019""","=""240""","=""""","=""""","=""""","=""""",,"=""4.98344819""","=""7.9737672""","=""5d8.6s.(4F).6p""","=""5F*""","=""4""","=""5d8.(3F<4>).6s.6d.(3D<?>)""","=""a (4,?)""","=""4""",9,9,,"=""""","=""L11529""",
"=""415.4012""","=""0.0020""","=""415.39948""","=""0.00014""","=""36""","=""""","=""""","=""""","=""""",,"=""4.98344819""","=""7.9681462""","=""5d8.6s.(4F).6p""","=""5F*""","=""4""","=""5d8.(3F<4>).6s.6d.(3D<?>)""","=""a (4,?)""","=""5""",9,11,,"=""""","=""L11529""",
"=""415.6012""","=""0.0020""","=""415.60338""","=""0.00017""","=""11""","=""""","=""""","=""""","=""""",,"=""5.4485518""","=""8.4317854""","=""5d8.6s.(4P).6p""","=""a 5P*""","=""3""","=""5d9.6d""","=""3G""","=""3""",7,7,,"=""""","=""L11529""",
"=""416.57231""","=""0.00017""","=""416.57243""","=""0.00003""","=""3300""","=""6.0e+05""","=""1.55e-03""","=""1.49e-01""","=""-1.96""",C+,"=""1.25431290""","=""4.2306068""","=""5d8.6s2""","=""3F""","=""3""","=""5d9.6p""","=""3F*""","=""3""",7,7,,"=""T3313n""","=""L11529""",
"=""416.8475""","=""0.0020""","=""416.84734""","=""0.00007""","=""220""","=""""","=""""","=""""","=""""",,"=""5.0233722""","=""7.9977033""","=""5d8.6s.(4F).6p""","=""5D*""","=""2""","=""5d8.(3F<3>).6s.7s.(3S<1>)""","=""(3,1)""","=""3""",5,7,,"=""""","=""L11529""",
"=""418.5927""","=""0.0020""","=""418.59533""","=""0.00011""","=""36""","=""""","=""""","=""""","=""""",,"=""4.81255750""","=""7.7744682""","=""5d8.6s.(2D).6p""","=""a 3F*""","=""2""","=""5d9.8s""","=""1D""","=""2""",5,5,,"=""""","=""L11529""",
"=""419.36045""","=""0.00018""","=""419.36054""","=""0.00005""","=""1700""","=""7.1e+05""","=""1.88e-03""","=""1.30e-01""","=""-2.03""",C+,"=""1.6733229""","=""4.6298290""","=""5d9.6s""","=""b 1D""","=""2""","=""5d9.6p""","=""b 3P*""","=""2""",5,5,,"=""T3313n""","=""L11529""",
"=""420.23939""","=""0.00018""","=""420.23933""","=""0.00007""","=""470""","=""""","=""""","=""""","=""""",,"=""4.5681600""","=""7.5184835""","=""5d9.6p""","=""3P*""","=""1""","=""5d9.7s""","=""3D""","=""2""",3,5,,"=""""","=""L11529""",
"=""421.4275""","=""0.0020""","=""421.4255""","=""0.0007""","=""280""","=""""","=""""","=""""","=""""",,"=""4.5681600""","=""7.510179""","=""5d9.6p""","=""3P*""","=""1""","=""5d9.6d""","=""1S""","=""0""",3,1,,"=""""","=""L11529""",
"=""421.4958""","=""0.0020""","=""421.4949""","=""0.0003""","=""140""","=""""","=""""","=""""","=""""",,"=""5.5103966""","=""8.4519316""","=""5d8.6s.(4F).6p""","=""5F*""","=""2""","=""5d9.6d""","=""b 1D""","=""2""",5,5,,"=""""","=""L11529""",
"=""421.6207""","=""0.0020""","=""421.62097""","=""0.00007""","=""54""","=""""","=""""","=""""","=""""",,"=""5.0570479""","=""7.9977033""","=""5d8.6s.(4P).6p""","=""5P*""","=""2""","=""5d8.(3F<3>).6s.7s.(3S<1>)""","=""(3,1)""","=""3""",5,7,,"=""""","=""L11529""",
"=""421.9709""","=""0.0020""","=""421.97134""","=""0.00014""","=""63""","=""""","=""""","=""""","=""""",,"=""5.0796521""","=""8.0178658""","=""5d8.6s.(4F).6p""","=""5G*""","=""3""","=""5d8.(3F<4>).6s.6d.(3D<?>)""","=""b (4,?)""","=""4""",7,9,,"=""""","=""L11529""",
"=""423.2283""","=""0.0020""","=""423.2287""","=""0.0003""","=""110""","=""""","=""""","=""""","=""""",,"=""5.5103966""","=""8.4398812""","=""5d8.6s.(4F).6p""","=""5F*""","=""2""","=""5d9.6d""","=""3F""","=""3""",5,7,,"=""""","=""L11529""",
"=""423.8563""","=""0.0020""","=""423.85471""","=""0.00022""","=""12""","=""""","=""""","=""""","=""""",,"=""5.1828783""","=""8.1080363""","=""5d8.6s.(2D).6p""","=""a 3D*""","=""1""","=""5d9.7d""","=""1D""","=""2""",3,5,,"=""""","=""L11529""",
"=""424.1912""","=""0.0020""","=""424.19102""","=""0.00016""","=""13""","=""""","=""""","=""""","=""""",,"=""5.5089466""","=""8.4317854""","=""5d8.6s.(4F).6p""","=""b 5G*""","=""4""","=""5d9.6d""","=""3G""","=""3""",9,7,,"=""""","=""L11529""",
"=""424.4054""","=""0.0020""","=""424.40156""","=""0.00018""","=""12""","=""""","=""""","=""""","=""""",,"=""5.5103966""","=""8.4317854""","=""5d8.6s.(4F).6p""","=""5F*""","=""2""","=""5d9.6d""","=""3G""","=""3""",5,7,,"=""""","=""L11529""",
"=""424.7185""","=""0.0020""","=""424.71899""","=""0.00016""","=""34""","=""""","=""""","=""""","=""""",,"=""5.5458512""","=""8.4650566""","=""5d8.6s.(2F).6p""","=""a 3D*""","=""3""","=""""","=""""","=""2""",7,5,,"=""""","=""L11529""",
"=""424.88694""","=""0.00018""","=""424.88699""","=""0.00007""","=""220""","=""""","=""""","=""""","=""""",,"=""5.0796521""","=""7.9977033""","=""5d8.6s.(4F).6p""","=""5G*""","=""3""","=""5d8.(3F<3>).6s.7s.(3S<1>)""","=""(3,1)""","=""3""",7,7,,"=""""","=""L11529""",
"=""425.2368""","=""0.0020""","=""425.2344""","=""0.0005""","=""360""","=""""","=""""","=""""","=""""",,"=""4.5001669""","=""7.415834""","=""5d8.6s.(4F).6p""","=""a 5G*""","=""4""","=""5d9.6d""","=""3G""","=""5""",9,11,,"=""""","=""L11529""",
"=""426.11301""","=""0.00018""","=""426.11290""","=""0.00009""","=""290""","=""""","=""""","=""""","=""""",,"=""4.5001669""","=""7.4098230""","=""5d8.6s.(4F).6p""","=""a 5G*""","=""4""","=""5d9.6d""","=""3D""","=""3""",9,7,,"=""""","=""L11529""",
"=""426.47022""","=""0.00018""","=""426.47031""","=""0.00007""","=""360""","=""""","=""""","=""""","=""""",,"=""4.6298290""","=""7.5370465""","=""5d9.6p""","=""b 3P*""","=""2""","=""5d8.(3F<4>).6s.7s.(3S<1>)""","=""(4,1)""","=""3""",5,7,,"=""""","=""L11529""",
"=""426.6359""","=""0.0020""","=""426.6372""","=""0.0003""","=""60bl""","=""""","=""""","=""""","=""""",,"=""5.5458512""","=""8.4519316""","=""5d8.6s.(2F).6p""","=""a 3D*""","=""3""","=""5d9.6d""","=""b 1D""","=""2""",7,5,,"=""""","=""L11529""",
"=""427.04505""","=""0.00018""","=""427.04529""","=""0.00009""","=""160""","=""""","=""""","=""""","=""""",,"=""3.3027625""","=""6.2060658""","=""5d8.6s2""","=""1D""","=""2""","=""5d8.6s.(4F).6p""","=""5F*""","=""1""",5,3,,"=""""","=""L11529""",
"=""427.2404""","=""0.0020""","=""427.2410""","=""0.0004""","=""130""","=""""","=""""","=""""","=""""",,"=""5.0233722""","=""7.925346""","=""5d8.6s.(4F).6p""","=""5D*""","=""2""","=""""","=""""","=""3""",5,7,,"=""""","=""L11529""",
"=""427.5125""","=""0.0020""","=""427.51007""","=""0.00024""","=""490""","=""""","=""""","=""""","=""""",,"=""5.5458512""","=""8.4459980""","=""5d8.6s.(2F).6p""","=""a 3D*""","=""3""","=""5d9.6d""","=""b 3G""","=""4""",7,9,,"=""""","=""L11529""",
"=""428.29441""","=""0.00018""","=""428.29422""","=""0.00006""","=""64""","=""""","=""""","=""""","=""""",,"=""1.6733229""","=""4.5681600""","=""5d9.6s""","=""b 1D""","=""2""","=""5d9.6p""","=""3P*""","=""1""",5,3,,"=""""","=""L11529""",
"=""428.92572""","=""0.00018""","=""428.92573""","=""0.00004""","=""680""","=""2.2e+05""","=""6.1e-04""","=""4.3e-02""","=""-2.52""",C,"=""1.92198251""","=""4.81255750""","=""5d8.6s2""","=""3F""","=""2""","=""5d8.6s.(2D).6p""","=""a 3F*""","=""2""",5,5,,"=""T3313n""","=""L11529""",
"=""429.21063""","=""0.00018""","=""429.21089""","=""0.00007""","=""460""","=""""","=""""","=""""","=""""",,"=""4.6298290""","=""7.5184835""","=""5d9.6p""","=""b 3P*""","=""2""","=""5d9.7s""","=""3D""","=""2""",5,5,,"=""""","=""L11529""",
"=""429.6127""","=""0.0020""","=""429.61546""","=""0.00017""","=""68""","=""""","=""""","=""""","=""""",,"=""5.5458512""","=""8.4317854""","=""5d8.6s.(2F).6p""","=""a 3D*""","=""3""","=""5d9.6d""","=""3G""","=""3""",7,7,,"=""""","=""L11529""",
"=""430.2480""","=""0.0020""","=""430.25019""","=""0.00006""","=""43""","=""""","=""""","=""""","=""""",,"=""3.3027625""","=""6.18443927""","=""5d8.6s2""","=""1D""","=""2""","=""5d9.6p""","=""3D*""","=""2""",5,5,,"=""""","=""L11529""",
